q,rvnm,stcd,stnm,tm,wptn,z
11100,长江干流,60113400,九江,1702350000000,5,8.542
11100,长江干流,60113400,九江,1702353600000,4,8.540
11100,长江干流,60113400,九江,1702357200000,4,8.537
10500,长江干流,60113400,九江,1702360800000,5,8.541
10900,长江干流,60113400,九江,1702364400000,4,8.535
10900,长江干流,60113400,九江,1702368000000,4,8.532
10900,长江干流,60113400,九江,1702371600000,5,8.536
10900,长江干流,60113400,九江,1702375200000,5,8.537
10900,长江干流,60113400,九江,1702378800000,5,8.539
10900,长江干流,60113400,九江,1702382400000,6,8.539
10900,长江干流,60113400,九江,1702386000000,4,8.536
10900,长江干流,60113400,九江,1702389600000,5,8.539
10900,长江干流,60113400,九江,1702393200000,6,8.539
10900,长江干流,60113400,九江,1702396800000,4,8.534
10900,长江干流,60113400,九江,1702400400000,5,8.535
10900,长江干流,60113400,九江,1702404000000,5,8.538
10900,长江干流,60113400,九江,1702407600000,4,8.537
10900,长江干流,60113400,九江,1702411200000,4,8.531
10900,长江干流,60113400,九江,1702414800000,4,8.528
10900,长江干流,60113400,九江,1702418400000,4,8.527
10900,长江干流,60113400,九江,1702422000000,5,8.529
10900,长江干流,60113400,九江,1702425600000,5,8.532
10900,长江干流,60113400,九江,1702429200000,4,8.529
10900,长江干流,60113400,九江,1702432800000,5,8.531
10900,长江干流,60113400,九江,1702436400000,5,8.542
10900,长江干流,60113400,九江,1702440000000,5,8.546
10900,长江干流,60113400,九江,1702443600000,6,8.546
10900,长江干流,60113400,九江,1702447200000,5,8.549
10900,长江干流,60113400,九江,1702450800000,5,8.551
10900,长江干流,60113400,九江,1702454400000,4,8.549
10900,长江干流,60113400,九江,1702458000000,6,8.549
10900,长江干流,60113400,九江,1702461600000,5,8.552
10900,长江干流,60113400,九江,1702465200000,4,8.546
10900,长江干流,60113400,九江,1702468800000,5,8.553
10900,长江干流,60113400,九江,1702472400000,5,8.555
10900,长江干流,60113400,九江,1702476000000,5,8.558
10900,长江干流,60113400,九江,1702479600000,4,8.551
10900,长江干流,60113400,九江,1702483200000,4,8.549
10900,长江干流,60113400,九江,1702486800000,5,8.554
10900,长江干流,60113400,九江,1702490400000,5,8.559
10900,长江干流,60113400,九江,1702494000000,4,8.558
10900,长江干流,60113400,九江,1702497600000,4,8.554
11000,长江干流,60113400,九江,1702501200000,5,8.563
10900,长江干流,60113400,九江,1702504800000,4,8.553
11000,长江干流,60113400,九江,1702508400000,5,8.562
11000,长江干流,60113400,九江,1702512000000,5,8.563
11000,长江干流,60113400,九江,1702515600000,5,8.565
11000,长江干流,60113400,九江,1702519200000,6,8.565
11000,长江干流,60113400,九江,1702522800000,4,8.563
11000,长江干流,60113400,九江,1702526400000,5,8.573
11000,长江干流,60113400,九江,1702530000000,5,8.581
11000,长江干流,60113400,九江,1702533600000,4,8.580
11000,长江干流,60113400,九江,1702537200000,5,8.585
11000,长江干流,60113400,九江,1702540800000,5,8.587
11000,长江干流,60113400,九江,1702544400000,5,8.600
11000,长江干流,60113400,九江,1702548000000,5,8.612
11100,长江干流,60113400,九江,1702551600000,5,8.619
11000,长江干流,60113400,九江,1702555200000,4,8.611
11000,长江干流,60113400,九江,1702558800000,4,8.609
11000,长江干流,60113400,九江,1702562400000,6,8.609
11000,长江干流,60113400,九江,1702566000000,5,8.611
11000,长江干流,60113400,九江,1702569600000,5,8.614
11100,长江干流,60113400,九江,1702573200000,5,8.625
11000,长江干流,60113400,九江,1702576800000,4,8.606
11000,长江干流,60113400,九江,1702580400000,4,8.586
11000,长江干流,60113400,九江,1702584000000,5,8.590
11000,长江干流,60113400,九江,1702587600000,5,8.601
11100,长江干流,60113400,九江,1702591200000,5,8.619
11000,长江干流,60113400,九江,1702594800000,4,8.605
11100,长江干流,60113400,九江,1702598400000,5,8.613
11100,长江干流,60113400,九江,1702602000000,5,8.633
11100,长江干流,60113400,九江,1702605600000,5,8.641
11100,长江干流,60113400,九江,1702609200000,5,8.645
11100,长江干流,60113400,九江,1702612800000,5,8.656
11100,长江干流,60113400,九江,1702616400000,5,8.659
11100,长江干流,60113400,九江,1702620000000,5,8.670
11200,长江干流,60113400,九江,1702623600000,5,8.673
11100,长江干流,60113400,九江,1702627200000,4,8.672
11200,长江干流,60113400,九江,1702630800000,5,8.685
11200,长江干流,60113400,九江,1702634400000,5,8.700
11200,长江干流,60113400,九江,1702638000000,5,8.708
11200,长江干流,60113400,九江,1702641600000,5,8.709
11200,长江干流,60113400,九江,1702645200000,6,8.709
11200,长江干流,60113400,九江,1702648800000,5,8.716
11200,长江干流,60113400,九江,1702652400000,4,8.712
11200,长江干流,60113400,九江,1702656000000,5,8.717
11200,长江干流,60113400,九江,1702659600000,4,8.709
11200,长江干流,60113400,九江,1702663200000,5,8.716
11200,长江干流,60113400,九江,1702666800000,4,8.710
11200,长江干流,60113400,九江,1702670400000,5,8.714
11200,长江干流,60113400,九江,1702674000000,4,8.708
11200,长江干流,60113400,九江,1702677600000,6,8.708
11200,长江干流,60113400,九江,1702681200000,4,8.703
11200,长江干流,60113400,九江,1702684800000,5,8.704
11200,长江干流,60113400,九江,1702688400000,5,8.707
11200,长江干流,60113400,九江,1702692000000,6,8.707
11200,长江干流,60113400,九江,1702695600000,5,8.710
11200,长江干流,60113400,九江,1702699200000,5,8.715
11200,长江干流,60113400,九江,1702702800000,4,8.714
11200,长江干流,60113400,九江,1702706400000,5,8.717
11200,长江干流,60113400,九江,1702710000000,5,8.721
11200,长江干流,60113400,九江,1702713600000,5,8.722
11200,长江干流,60113400,九江,1702717200000,5,8.723
11200,长江干流,60113400,九江,1702720800000,4,8.721
11200,长江干流,60113400,九江,1702724400000,4,8.718
11200,长江干流,60113400,九江,1702728000000,5,8.726
11200,长江干流,60113400,九江,1702731600000,6,8.726
11200,长江干流,60113400,九江,1702735200000,6,8.726
11300,长江干流,60113400,九江,1702738800000,5,8.736
11300,长江干流,60113400,九江,1702742400000,6,8.736
11300,长江干流,60113400,九江,1702746000000,6,8.736
11300,长江干流,60113400,九江,1702749600000,5,8.740
11300,长江干流,60113400,九江,1702753200000,6,8.740
11300,长江干流,60113400,九江,1702756800000,5,8.748
11300,长江干流,60113400,九江,1702760400000,4,8.746
11300,长江干流,60113400,九江,1702764000000,5,8.753
11300,长江干流,60113400,九江,1702767600000,5,8.754
11600,长江干流,60113400,九江,1702771200000,4,8.739
11300,长江干流,60113400,九江,1702774800000,5,8.751
11300,长江干流,60113400,九江,1702778400000,5,8.752
11300,长江干流,60113400,九江,1702782000000,4,8.748
11300,长江干流,60113400,九江,1702785600000,5,8.761
11300,长江干流,60113400,九江,1702789200000,5,8.762
11300,长江干流,60113400,九江,1702792800000,5,8.771
11300,长江干流,60113400,九江,1702796400000,5,8.776
11300,长江干流,60113400,九江,1702800000000,5,8.780
11500,长江干流,60113400,九江,1702803600000,5,8.789
11500,长江干流,60113400,九江,1702807200000,5,8.791
11500,长江干流,60113400,九江,1702810800000,5,8.800
11600,长江干流,60113400,九江,1702814400000,5,8.807
11500,长江干流,60113400,九江,1702818000000,4,8.803
11600,长江干流,60113400,九江,1702821600000,5,8.808
11600,长江干流,60113400,九江,1702825200000,5,8.818
11600,长江干流,60113400,九江,1702828800000,4,8.816
11600,长江干流,60113400,九江,1702832400000,5,8.819
11600,长江干流,60113400,九江,1702836000000,4,8.817
11600,长江干流,60113400,九江,1702839600000,5,8.828
11600,长江干流,60113400,九江,1702843200000,5,8.830
11600,长江干流,60113400,九江,1702846800000,5,8.843
11600,长江干流,60113400,九江,1702850400000,5,8.847
11600,长江干流,60113400,九江,1702854000000,5,8.849
12100,长江干流,60113400,九江,1702857600000,5,8.851
12000,长江干流,60113400,九江,1702861200000,5,8.854
11900,长江干流,60113400,九江,1702864800000,4,8.847
11900,长江干流,60113400,九江,1702868400000,5,8.857
11900,长江干流,60113400,九江,1702872000000,5,8.861
11900,长江干流,60113400,九江,1702875600000,5,8.865
11900,长江干流,60113400,九江,1702879200000,5,8.869
12000,长江干流,60113400,九江,1702882800000,5,8.877
12000,长江干流,60113400,九江,1702886400000,5,8.883
12000,长江干流,60113400,九江,1702890000000,5,8.889
12000,长江干流,60113400,九江,1702893600000,5,8.894
12000,长江干流,60113400,九江,1702897200000,5,8.898
12000,长江干流,60113400,九江,1702900800000,5,8.903
12000,长江干流,60113400,九江,1702904400000,5,8.909
12000,长江干流,60113400,九江,1702908000000,5,8.912
12000,长江干流,60113400,九江,1702911600000,5,8.918
12000,长江干流,60113400,九江,1702915200000,5,8.921
12000,长江干流,60113400,九江,1702918800000,5,8.927
12000,长江干流,60113400,九江,1702922400000,5,8.932
12000,长江干流,60113400,九江,1702926000000,5,8.935
12000,长江干流,60113400,九江,1702929600000,5,8.937
12000,长江干流,60113400,九江,1702933200000,5,8.940
12000,长江干流,60113400,九江,1702936800000,5,8.941
12000,长江干流,60113400,九江,1702940400000,6,8.941
12000,长江干流,60113400,九江,1702944000000,5,8.943
12300,长江干流,60113400,九江,1702947600000,5,8.956
12300,长江干流,60113400,九江,1702951200000,4,8.949
12300,长江干流,60113400,九江,1702954800000,5,8.960
12300,长江干流,60113400,九江,1702958400000,5,8.969
12300,长江干流,60113400,九江,1702962000000,5,8.976
12300,长江干流,60113400,九江,1702965600000,5,8.981
12300,长江干流,60113400,九江,1702969200000,5,8.991
12300,长江干流,60113400,九江,1702972800000,5,8.993
12400,长江干流,60113400,九江,1702976400000,5,9.000
12400,长江干流,60113400,九江,1702980000000,5,9.001
12400,长江干流,60113400,九江,1702983600000,5,9.006
12400,长江干流,60113400,九江,1702987200000,5,9.011
12400,长江干流,60113400,九江,1702990800000,5,9.019
12400,长江干流,60113400,九江,1702994400000,5,9.024
12400,长江干流,60113400,九江,1702998000000,5,9.035
12400,长江干流,60113400,九江,1703001600000,6,9.035
12400,长江干流,60113400,九江,1703005200000,5,9.045
12400,长江干流,60113400,九江,1703008800000,5,9.051
12400,长江干流,60113400,九江,1703012400000,5,9.056
12400,长江干流,60113400,九江,1703016000000,5,9.065
12400,长江干流,60113400,九江,1703019600000,5,9.066
12500,长江干流,60113400,九江,1703023200000,5,9.074
12500,长江干流,60113400,九江,1703026800000,5,9.078
12500,长江干流,60113400,九江,1703030400000,5,9.088
12500,长江干流,60113400,九江,1703034000000,5,9.094
12500,长江干流,60113400,九江,1703037600000,5,9.100
12500,长江干流,60113400,九江,1703041200000,6,9.100
12500,长江干流,60113400,九江,1703044800000,5,9.105
12500,长江干流,60113400,九江,1703048400000,5,9.110
12500,长江干流,60113400,九江,1703052000000,5,9.114
12600,长江干流,60113400,九江,1703055600000,5,9.122
12600,长江干流,60113400,九江,1703059200000,5,9.131
12600,长江干流,60113400,九江,1703062800000,5,9.137
12600,长江干流,60113400,九江,1703066400000,5,9.144
12600,长江干流,60113400,九江,1703070000000,5,9.151
12600,长江干流,60113400,九江,1703073600000,4,9.149
12600,长江干流,60113400,九江,1703077200000,5,9.166
12600,长江干流,60113400,九江,1703080800000,4,9.163
12700,长江干流,60113400,九江,1703084400000,5,9.177
12700,长江干流,60113400,九江,1703088000000,5,9.178
12700,长江干流,60113400,九江,1703091600000,5,9.179
12700,长江干流,60113400,九江,1703095200000,5,9.184
12700,长江干流,60113400,九江,1703098800000,6,9.184
12700,长江干流,60113400,九江,1703102400000,5,9.190
12700,长江干流,60113400,九江,1703106000000,5,9.195
12700,长江干流,60113400,九江,1703109600000,5,9.198
12700,长江干流,60113400,九江,1703113200000,5,9.209
13000,长江干流,60113400,九江,1703116800000,6,9.209
13000,长江干流,60113400,九江,1703120400000,4,9.208
13000,长江干流,60113400,九江,1703124000000,5,9.216
13000,长江干流,60113400,九江,1703127600000,5,9.223
13000,长江干流,60113400,九江,1703131200000,5,9.229
13000,长江干流,60113400,九江,1703134800000,5,9.233
13000,长江干流,60113400,九江,1703138400000,5,9.236
13000,长江干流,60113400,九江,1703142000000,6,9.236
13000,长江干流,60113400,九江,1703145600000,5,9.244
13000,长江干流,60113400,九江,1703149200000,5,9.254
13100,长江干流,60113400,九江,1703152800000,5,9.260
13100,长江干流,60113400,九江,1703156400000,5,9.268
