rvnm,stcd,stnm,tm,wptn,z
长江,60107000,茅坪(二),1672498800000,5,158.130
长江,60107000,茅坪(二),1672502400000,5,158.170
长江,60107000,茅坪(二),1672506000000,4,158.160
长江,60107000,茅坪(二),1672509600000,6,158.160
长江,60107000,茅坪(二),1672513200000,4,158.130
长江,60107000,茅坪(二),1672516800000,5,158.160
长江,60107000,茅坪(二),1672520400000,4,158.150
长江,60107000,茅坪(二),1672524000000,5,158.190
长江,60107000,茅坪(二),1672527600000,6,158.190
长江,60107000,茅坪(二),1672531200000,5,158.200
长江,60107000,茅坪(二),1672538400000,4,158.120
长江,60107000,茅坪(二),1672542000000,4,158.110
长江,60107000,茅坪(二),1672545600000,6,158.110
长江,60107000,茅坪(二),1672549200000,5,158.170
长江,60107000,茅坪(二),1672552800000,4,158.160
长江,60107000,茅坪(二),1672556400000,5,158.190
长江,60107000,茅坪(二),1672560000000,4,158.150
长江,60107000,茅坪(二),1672563600000,4,158.140
长江,60107000,茅坪(二),1672567200000,5,158.170
长江,60107000,茅坪(二),1672570800000,4,158.160
长江,60107000,茅坪(二),1672574400000,5,158.180
长江,60107000,茅坪(二),1672578000000,4,158.150
长江,60107000,茅坪(二),1672581600000,5,158.160
长江,60107000,茅坪(二),1672585200000,5,158.210
长江,60107000,茅坪(二),1672588800000,5,158.230
长江,60107000,茅坪(二),1672592400000,6,158.230
长江,60107000,茅坪(二),1672596000000,5,158.240
长江,60107000,茅坪(二),1672599600000,4,158.210
长江,60107000,茅坪(二),1672603200000,5,158.240
长江,60107000,茅坪(二),1672606800000,4,158.230
长江,60107000,茅坪(二),1672610400000,5,158.240
长江,60107000,茅坪(二),1672614000000,5,158.250
长江,60107000,茅坪(二),1672617600000,5,158.270
长江,60107000,茅坪(二),1672621200000,4,158.240
长江,60107000,茅坪(二),1672624800000,4,158.220
长江,60107000,茅坪(二),1672628400000,4,158.200
长江,60107000,茅坪(二),1672632000000,6,158.200
长江,60107000,茅坪(二),1672635600000,5,158.250
长江,60107000,茅坪(二),1672639200000,5,158.260
长江,60107000,茅坪(二),1672642800000,5,158.280
长江,60107000,茅坪(二),1672646400000,4,158.230
长江,60107000,茅坪(二),1672650000000,4,158.220
长江,60107000,茅坪(二),1672653600000,5,158.260
长江,60107000,茅坪(二),1672657200000,4,158.250
长江,60107000,茅坪(二),1672660800000,5,158.270
长江,60107000,茅坪(二),1672664400000,4,158.240
长江,60107000,茅坪(二),1672668000000,5,158.270
长江,60107000,茅坪(二),1672671600000,4,158.260
长江,60107000,茅坪(二),1672675200000,5,158.300
长江,60107000,茅坪(二),1672678800000,6,158.300
长江,60107000,茅坪(二),1672682400000,4,158.290
长江,60107000,茅坪(二),1672686000000,4,158.260
长江,60107000,茅坪(二),1672689600000,5,158.270
长江,60107000,茅坪(二),1672693200000,4,158.250
长江,60107000,茅坪(二),1672696800000,5,158.270
长江,60107000,茅坪(二),1672700400000,4,158.260
长江,60107000,茅坪(二),1672704000000,5,158.280
长江,60107000,茅坪(二),1672707600000,4,158.260
长江,60107000,茅坪(二),1672711200000,4,158.210
长江,60107000,茅坪(二),1672714800000,5,158.220
长江,60107000,茅坪(二),1672718400000,4,158.190
长江,60107000,茅坪(二),1672722000000,5,158.250
长江,60107000,茅坪(二),1672725600000,5,158.270
长江,60107000,茅坪(二),1672729200000,5,158.290
长江,60107000,茅坪(二),1672732800000,4,158.240
长江,60107000,茅坪(二),1672736400000,4,158.210
长江,60107000,茅坪(二),1672740000000,5,158.240
长江,60107000,茅坪(二),1672743600000,4,158.230
长江,60107000,茅坪(二),1672747200000,5,158.240
长江,60107000,茅坪(二),1672750800000,4,158.200
长江,60107000,茅坪(二),1672754400000,5,158.230
长江,60107000,茅坪(二),1672758000000,6,158.230
长江,60107000,茅坪(二),1672761600000,5,158.260
长江,60107000,茅坪(二),1672765200000,4,158.250
长江,60107000,茅坪(二),1672768800000,5,158.260
