q,rvnm,stcd,stnm,tm,wptn,z
8840,长江,60112200,汉口,1667232000000,6,12.700
8830,长江,60112200,汉口,1667235600000,4,12.690
8840,长江,60112200,汉口,1667239200000,5,12.700
8840,长江,60112200,汉口,1667242800000,6,12.700
8840,长江,60112200,汉口,1667246400000,6,12.700
8840,长江,60112200,汉口,1667250000000,6,12.700
8840,长江,60112200,汉口,1667253600000,6,12.700
8840,长江,60112200,汉口,1667257200000,6,12.700
8840,长江,60112200,汉口,1667264400000,6,12.700
8840,长江,60112200,汉口,1667271600000,6,12.700
8840,长江,60112200,汉口,1667275200000,6,12.700
8840,长江,60112200,汉口,1667278800000,6,12.700
8840,长江,60112200,汉口,1667282400000,6,12.700
8840,长江,60112200,汉口,1667286000000,6,12.700
8840,长江,60112200,汉口,1667289600000,6,12.700
8840,长江,60112200,汉口,1667293200000,6,12.700
8840,长江,60112200,汉口,1667296800000,6,12.700
8840,长江,60112200,汉口,1667300400000,6,12.700
8840,长江,60112200,汉口,1667304000000,6,12.700
8860,长江,60112200,汉口,1667307600000,5,12.710
8860,长江,60112200,汉口,1667311200000,6,12.710
8860,长江,60112200,汉口,1667314800000,6,12.710
8860,长江,60112200,汉口,1667318400000,6,12.710
8860,长江,60112200,汉口,1667322000000,6,12.710
8860,长江,60112200,汉口,1667325600000,6,12.710
8860,长江,60112200,汉口,1667329200000,6,12.710
8860,长江,60112200,汉口,1667332800000,6,12.710
8860,长江,60112200,汉口,1667336400000,6,12.710
8860,长江,60112200,汉口,1667340000000,6,12.710
8860,长江,60112200,汉口,1667343600000,6,12.710
8870,长江,60112200,汉口,1667358000000,6,12.720
8870,长江,60112200,汉口,1667361600000,6,12.720
8870,长江,60112200,汉口,1667365200000,6,12.720
8870,长江,60112200,汉口,1667368800000,6,12.720
8870,长江,60112200,汉口,1667372400000,6,12.720
8870,长江,60112200,汉口,1667376000000,6,12.720
8870,长江,60112200,汉口,1667379600000,6,12.720
8870,长江,60112200,汉口,1667383200000,6,12.720
8870,长江,60112200,汉口,1667386800000,6,12.720
8870,长江,60112200,汉口,1667390400000,6,12.720
8880,长江,60112200,汉口,1667394000000,5,12.730
8880,长江,60112200,汉口,1667397600000,6,12.730
8900,长江,60112200,汉口,1667401200000,5,12.740
8900,长江,60112200,汉口,1667404800000,6,12.740
8900,长江,60112200,汉口,1667408400000,6,12.740
8900,长江,60112200,汉口,1667412000000,6,12.740
8910,长江,60112200,汉口,1667415600000,5,12.750
8910,长江,60112200,汉口,1667419200000,6,12.750
8910,长江,60112200,汉口,1667422800000,6,12.750
8910,长江,60112200,汉口,1667426400000,6,12.750
8910,长江,60112200,汉口,1667430000000,6,12.750
8910,长江,60112200,汉口,1667433600000,6,12.750
8910,长江,60112200,汉口,1667440800000,6,12.750
8910,长江,60112200,汉口,1667444400000,6,12.750
8920,长江,60112200,汉口,1667448000000,5,12.760
8920,长江,60112200,汉口,1667451600000,6,12.760
8910,长江,60112200,汉口,1667455200000,4,12.750
8900,长江,60112200,汉口,1667458800000,4,12.740
8910,长江,60112200,汉口,1667462400000,5,12.750
8910,长江,60112200,汉口,1667466000000,6,12.750
8900,长江,60112200,汉口,1667469600000,4,12.740
8900,长江,60112200,汉口,1667473200000,6,12.740
8880,长江,60112200,汉口,1667476800000,4,12.730
8900,长江,60112200,汉口,1667480400000,5,12.740
8880,长江,60112200,汉口,1667484000000,4,12.730
8880,长江,60112200,汉口,1667487600000,6,12.730
8900,长江,60112200,汉口,1667491200000,5,12.740
8900,长江,60112200,汉口,1667494800000,6,12.740
8900,长江,60112200,汉口,1667498400000,6,12.740
8900,长江,60112200,汉口,1667502000000,6,12.740
8900,长江,60112200,汉口,1667505600000,6,12.740
8900,长江,60112200,汉口,1667509200000,6,12.740
8910,长江,60112200,汉口,1667512800000,5,12.750
8910,长江,60112200,汉口,1667516400000,6,12.750
8910,长江,60112200,汉口,1667520000000,6,12.750
8910,长江,60112200,汉口,1667530800000,4,12.750
8910,长江,60112200,汉口,1667534400000,6,12.750
8910,长江,60112200,汉口,1667538000000,6,12.750
8900,长江,60112200,汉口,1667541600000,4,12.740
8900,长江,60112200,汉口,1667545200000,6,12.740
8900,长江,60112200,汉口,1667548800000,6,12.740
8900,长江,60112200,汉口,1667552400000,6,12.740
8900,长江,60112200,汉口,1667556000000,6,12.740
8870,长江,60112200,汉口,1667559600000,4,12.720
8880,长江,60112200,汉口,1667563200000,5,12.730
8880,长江,60112200,汉口,1667566800000,6,12.730
8880,长江,60112200,汉口,1667570400000,6,12.730
8880,长江,60112200,汉口,1667574000000,6,12.730
8880,长江,60112200,汉口,1667577600000,6,12.730
