q,rvnm,stcd,stnm,tm,wptn,z
292,鄱阳湖,62601600,湖口,1667232000000,6,6.760
291,鄱阳湖,62601600,湖口,1667235600000,6,6.760
291,鄱阳湖,62601600,湖口,1667239200000,6,6.760
291,鄱阳湖,62601600,湖口,1667242800000,6,6.760
290,鄱阳湖,62601600,湖口,1667246400000,6,6.760
290,鄱阳湖,62601600,湖口,1667250000000,4,6.750
290,鄱阳湖,62601600,湖口,1667253600000,6,6.750
289,鄱阳湖,62601600,湖口,1667257200000,6,6.750
289,鄱阳湖,62601600,湖口,1667264400000,6,6.740
288,鄱阳湖,62601600,湖口,1667271600000,6,6.740
288,鄱阳湖,62601600,湖口,1667275200000,6,6.740
287,鄱阳湖,62601600,湖口,1667278800000,5,6.750
287,鄱阳湖,62601600,湖口,1667282400000,6,6.750
287,鄱阳湖,62601600,湖口,1667286000000,6,6.750
286,鄱阳湖,62601600,湖口,1667289600000,6,6.750
286,鄱阳湖,62601600,湖口,1667293200000,6,6.750
286,鄱阳湖,62601600,湖口,1667296800000,5,6.760
285,鄱阳湖,62601600,湖口,1667300400000,4,6.750
285,鄱阳湖,62601600,湖口,1667304000000,5,6.760
285,鄱阳湖,62601600,湖口,1667307600000,4,6.750
284,鄱阳湖,62601600,湖口,1667311200000,6,6.750
284,鄱阳湖,62601600,湖口,1667314800000,6,6.750
283,鄱阳湖,62601600,湖口,1667318400000,6,6.750
283,鄱阳湖,62601600,湖口,1667322000000,6,6.750
283,鄱阳湖,62601600,湖口,1667325600000,6,6.750
282,鄱阳湖,62601600,湖口,1667329200000,4,6.740
282,鄱阳湖,62601600,湖口,1667332800000,6,6.740
282,鄱阳湖,62601600,湖口,1667336400000,6,6.740
281,鄱阳湖,62601600,湖口,1667340000000,6,6.740
281,鄱阳湖,62601600,湖口,1667343600000,6,6.740
747,鄱阳湖,62601600,湖口,1667358000000,6,6.720
747,鄱阳湖,62601600,湖口,1667361600000,6,6.720
748,鄱阳湖,62601600,湖口,1667365200000,6,6.720
748,鄱阳湖,62601600,湖口,1667368800000,5,6.730
748,鄱阳湖,62601600,湖口,1667372400000,6,6.730
748,鄱阳湖,62601600,湖口,1667376000000,6,6.730
748,鄱阳湖,62601600,湖口,1667379600000,6,6.730
748,鄱阳湖,62601600,湖口,1667383200000,6,6.730
749,鄱阳湖,62601600,湖口,1667386800000,6,6.730
749,鄱阳湖,62601600,湖口,1667390400000,6,6.730
749,鄱阳湖,62601600,湖口,1667394000000,6,6.730
749,鄱阳湖,62601600,湖口,1667397600000,4,6.720
749,鄱阳湖,62601600,湖口,1667401200000,6,6.720
750,鄱阳湖,62601600,湖口,1667404800000,6,6.720
750,鄱阳湖,62601600,湖口,1667408400000,6,6.720
750,鄱阳湖,62601600,湖口,1667412000000,4,6.710
750,鄱阳湖,62601600,湖口,1667415600000,6,6.710
750,鄱阳湖,62601600,湖口,1667419200000,4,6.700
750,鄱阳湖,62601600,湖口,1667422800000,6,6.700
751,鄱阳湖,62601600,湖口,1667426400000,6,6.700
751,鄱阳湖,62601600,湖口,1667430000000,6,6.700
751,鄱阳湖,62601600,湖口,1667433600000,4,6.680
751,鄱阳湖,62601600,湖口,1667440800000,4,6.670
752,鄱阳湖,62601600,湖口,1667444400000,6,6.670
752,鄱阳湖,62601600,湖口,1667448000000,6,6.670
