rvnm,stcd,stnm,tm,wptn,z
长江,60111200,城陵矶(莲),1688140800000,4,26.080
长江,60111200,城陵矶(莲),1688144400000,4,26.060
长江,60111200,城陵矶(莲),1688148000000,4,26.050
长江,60111200,城陵矶(莲),1688151600000,4,26.040
长江,60111200,城陵矶(莲),1688155200000,4,26.030
长江,60111200,城陵矶(莲),1688158800000,4,26.010
长江,60111200,城陵矶(莲),1688162400000,4,26.000
长江,60111200,城陵矶(莲),1688166000000,4,25.990
长江,60111200,城陵矶(莲),1688169600000,4,25.980
长江,60111200,城陵矶(莲),1688176800000,4,25.960
长江,60111200,城陵矶(莲),1688180400000,6,25.960
长江,60111200,城陵矶(莲),1688184000000,4,25.950
长江,60111200,城陵矶(莲),1688187600000,4,25.940
长江,60111200,城陵矶(莲),1688191200000,4,25.930
长江,60111200,城陵矶(莲),1688194800000,6,25.930
长江,60111200,城陵矶(莲),1688198400000,4,25.920
长江,60111200,城陵矶(莲),1688202000000,4,25.910
长江,60111200,城陵矶(莲),1688205600000,4,25.900
长江,60111200,城陵矶(莲),1688209200000,4,25.890
长江,60111200,城陵矶(莲),1688212800000,4,25.880
长江,60111200,城陵矶(莲),1688216400000,4,25.860
长江,60111200,城陵矶(莲),1688220000000,4,25.850
长江,60111200,城陵矶(莲),1688223600000,4,25.840
长江,60111200,城陵矶(莲),1688227200000,4,25.830
长江,60111200,城陵矶(莲),1688230800000,4,25.820
长江,60111200,城陵矶(莲),1688234400000,4,25.810
长江,60111200,城陵矶(莲),1688238000000,4,25.800
长江,60111200,城陵矶(莲),1688241600000,4,25.790
长江,60111200,城陵矶(莲),1688245200000,4,25.780
长江,60111200,城陵矶(莲),1688248800000,4,25.770
长江,60111200,城陵矶(莲),1688252400000,4,25.760
长江,60111200,城陵矶(莲),1688256000000,6,25.760
长江,60111200,城陵矶(莲),1688263200000,6,25.750
长江,60111200,城陵矶(莲),1688266800000,4,25.740
长江,60111200,城陵矶(莲),1688270400000,6,25.740
长江,60111200,城陵矶(莲),1688274000000,6,25.740
长江,60111200,城陵矶(莲),1688277600000,4,25.730
长江,60111200,城陵矶(莲),1688281200000,6,25.730
长江,60111200,城陵矶(莲),1688284800000,4,25.720
长江,60111200,城陵矶(莲),1688288400000,6,25.720
长江,60111200,城陵矶(莲),1688292000000,4,25.710
长江,60111200,城陵矶(莲),1688295600000,6,25.710
长江,60111200,城陵矶(莲),1688299200000,4,25.700
长江,60111200,城陵矶(莲),1688302800000,4,25.690
长江,60111200,城陵矶(莲),1688306400000,6,25.690
长江,60111200,城陵矶(莲),1688310000000,4,25.680
长江,60111200,城陵矶(莲),1688313600000,6,25.680
长江,60111200,城陵矶(莲),1688317200000,4,25.670
长江,60111200,城陵矶(莲),1688320800000,4,25.660
长江,60111200,城陵矶(莲),1688324400000,4,25.650
长江,60111200,城陵矶(莲),1688328000000,4,25.640
长江,60111200,城陵矶(莲),1688331600000,4,25.630
长江,60111200,城陵矶(莲),1688335200000,4,25.620
长江,60111200,城陵矶(莲),1688338800000,4,25.610
长江,60111200,城陵矶(莲),1688342400000,6,25.610
长江,60111200,城陵矶(莲),1688349600000,6,25.610
长江,60111200,城陵矶(莲),1688353200000,6,25.610
长江,60111200,城陵矶(莲),1688356800000,6,25.610
长江,60111200,城陵矶(莲),1688360400000,6,25.610
长江,60111200,城陵矶(莲),1688364000000,6,25.610
长江,60111200,城陵矶(莲),1688367600000,4,25.600
长江,60111200,城陵矶(莲),1688371200000,6,25.600
长江,60111200,城陵矶(莲),1688374800000,6,25.600
长江,60111200,城陵矶(莲),1688378400000,6,25.600
长江,60111200,城陵矶(莲),1688382000000,4,25.540
长江,60111200,城陵矶(莲),1688385600000,4,25.530
长江,60111200,城陵矶(莲),1688389200000,4,25.520
长江,60111200,城陵矶(莲),1688392800000,4,25.510
长江,60111200,城陵矶(莲),1688396400000,4,25.490
长江,60111200,城陵矶(莲),1688400000000,4,25.480
长江,60111200,城陵矶(莲),1688403600000,4,25.470
长江,60111200,城陵矶(莲),1688407200000,4,25.460
长江,60111200,城陵矶(莲),1688410800000,4,25.450
长江,60111200,城陵矶(莲),1688414400000,4,25.440
长江,60111200,城陵矶(莲),1688418000000,4,25.430
长江,60111200,城陵矶(莲),1688421600000,4,25.420
长江,60111200,城陵矶(莲),1688425200000,6,25.420
长江,60111200,城陵矶(莲),1688428800000,4,25.410
长江,60111200,城陵矶(莲),1688436000000,4,25.390
长江,60111200,城陵矶(莲),1688439600000,4,25.370
长江,60111200,城陵矶(莲),1688443200000,4,25.360
长江,60111200,城陵矶(莲),1688446800000,4,25.340
长江,60111200,城陵矶(莲),1688450400000,4,25.330
长江,60111200,城陵矶(莲),1688454000000,4,25.320
长江,60111200,城陵矶(莲),1688457600000,4,25.310
长江,60111200,城陵矶(莲),1688461200000,6,25.310
长江,60111200,城陵矶(莲),1688464800000,4,25.300
长江,60111200,城陵矶(莲),1688468400000,6,25.300
长江,60111200,城陵矶(莲),1688472000000,6,25.300
长江,60111200,城陵矶(莲),1688475600000,6,25.300
长江,60111200,城陵矶(莲),1688479200000,4,25.290
长江,60111200,城陵矶(莲),1688482800000,6,25.290
长江,60111200,城陵矶(莲),1688486400000,4,25.280
长江,60111200,城陵矶(莲),1688490000000,6,25.280
长江,60111200,城陵矶(莲),1688493600000,4,25.270
长江,60111200,城陵矶(莲),1688497200000,6,25.270
长江,60111200,城陵矶(莲),1688500800000,4,25.260
长江,60111200,城陵矶(莲),1688504400000,4,25.250
长江,60111200,城陵矶(莲),1688508000000,6,25.250
长江,60111200,城陵矶(莲),1688511600000,4,25.240
长江,60111200,城陵矶(莲),1688515200000,6,25.240
长江,60111200,城陵矶(莲),1688522400000,6,25.240
长江,60111200,城陵矶(莲),1688526000000,6,25.240
长江,60111200,城陵矶(莲),1688529600000,4,25.230
长江,60111200,城陵矶(莲),1688533200000,6,25.230
长江,60111200,城陵矶(莲),1688536800000,6,25.230
长江,60111200,城陵矶(莲),1688540400000,4,25.220
长江,60111200,城陵矶(莲),1688544000000,6,25.220
长江,60111200,城陵矶(莲),1688547600000,4,25.210
长江,60111200,城陵矶(莲),1688551200000,6,25.210
长江,60111200,城陵矶(莲),1688554800000,6,25.210
长江,60111200,城陵矶(莲),1688558400000,6,25.210
长江,60111200,城陵矶(莲),1688562000000,6,25.210
长江,60111200,城陵矶(莲),1688565600000,6,25.210
长江,60111200,城陵矶(莲),1688569200000,4,25.200
长江,60111200,城陵矶(莲),1688572800000,6,25.200
长江,60111200,城陵矶(莲),1688576400000,6,25.200
长江,60111200,城陵矶(莲),1688580000000,6,25.200
长江,60111200,城陵矶(莲),1688583600000,6,25.200
长江,60111200,城陵矶(莲),1688587200000,6,25.200
长江,60111200,城陵矶(莲),1688590800000,6,25.200
长江,60111200,城陵矶(莲),1688594400000,6,25.200
长江,60111200,城陵矶(莲),1688598000000,6,25.200
长江,60111200,城陵矶(莲),1688601600000,6,25.200
长江,60111200,城陵矶(莲),1688608800000,6,25.210
长江,60111200,城陵矶(莲),1688612400000,6,25.210
长江,60111200,城陵矶(莲),1688616000000,5,25.220
长江,60111200,城陵矶(莲),1688619600000,5,25.230
长江,60111200,城陵矶(莲),1688623200000,6,25.230
长江,60111200,城陵矶(莲),1688626800000,6,25.230
长江,60111200,城陵矶(莲),1688630400000,6,25.230
长江,60111200,城陵矶(莲),1688634000000,5,25.240
长江,60111200,城陵矶(莲),1688637600000,4,25.230
长江,60111200,城陵矶(莲),1688641200000,4,25.220
长江,60111200,城陵矶(莲),1688644800000,5,25.230
长江,60111200,城陵矶(莲),1688648400000,6,25.230
长江,60111200,城陵矶(莲),1688652000000,6,25.230
长江,60111200,城陵矶(莲),1688655600000,6,25.230
长江,60111200,城陵矶(莲),1688659200000,4,25.220
长江,60111200,城陵矶(莲),1688662800000,6,25.220
长江,60111200,城陵矶(莲),1688666400000,5,25.230
长江,60111200,城陵矶(莲),1688670000000,5,25.240
长江,60111200,城陵矶(莲),1688673600000,5,25.250
长江,60111200,城陵矶(莲),1688677200000,5,25.260
长江,60111200,城陵矶(莲),1688680800000,4,25.250
长江,60111200,城陵矶(莲),1688684400000,5,25.280
长江,60111200,城陵矶(莲),1688695200000,5,25.290
长江,60111200,城陵矶(莲),1688698800000,5,25.310
长江,60111200,城陵矶(莲),1688702400000,4,25.290
长江,60111200,城陵矶(莲),1688706000000,5,25.320
长江,60111200,城陵矶(莲),1688709600000,5,25.340
长江,60111200,城陵矶(莲),1688713200000,4,25.330
长江,60111200,城陵矶(莲),1688716800000,5,25.340
