rvnm,stcd,stnm,tm,wptn,z
汉江,61802500,龙王庙,1782838800000,6,161.820
汉江,61802500,龙王庙,1782846000000,4,161.810
汉江,61802500,龙王庙,1782853200000,5,161.830
汉江,61802500,龙王庙,1782856800000,5,161.840
汉江,61802500,龙王庙,1782860400000,4,161.830
汉江,61802500,龙王庙,1782871200000,4,161.800
汉江,61802500,龙王庙,1782885600000,6,161.810
汉江,61802500,龙王庙,1782900000000,6,161.780
汉江,61802500,龙王庙,1782910800000,6,161.770
汉江,61802500,龙王庙,1782918000000,5,161.800
汉江,61802500,龙王庙,1782925200000,5,161.800
汉江,61802500,龙王庙,1782932400000,4,161.800
汉江,61802500,龙王庙,1782936000000,6,161.800
汉江,61802500,龙王庙,1782943200000,6,161.800
汉江,61802500,龙王庙,1782946800000,4,161.790
汉江,61802500,龙王庙,1782954000000,6,161.780
汉江,61802500,龙王庙,1782968400000,5,161.800
汉江,61802500,龙王庙,1782979200000,4,161.770
汉江,61802500,龙王庙,1782990000000,6,161.750
汉江,61802500,龙王庙,1782997200000,6,161.760
汉江,61802500,龙王庙,1783004400000,5,161.770
汉江,61802500,龙王庙,1783011600000,4,161.770
汉江,61802500,龙王庙,1783015200000,6,161.780
汉江,61802500,龙王庙,1783022400000,4,161.770
汉江,61802500,龙王庙,1783026000000,4,161.770
汉江,61802500,龙王庙,1783029600000,5,161.780
汉江,61802500,龙王庙,1783033200000,4,161.760
汉江,61802500,龙王庙,1783040400000,4,161.740
汉江,61802500,龙王庙,1783051200000,5,161.750
汉江,61802500,龙王庙,1783065600000,4,161.730
汉江,61802500,龙王庙,1783072800000,6,161.730
汉江,61802500,龙王庙,1783080000000,6,161.710
汉江,61802500,龙王庙,1783087200000,6,161.720
汉江,61802500,龙王庙,1783094400000,4,161.700
汉江,61802500,龙王庙,1783098000000,4,161.720
汉江,61802500,龙王庙,1783101600000,5,161.730
汉江,61802500,龙王庙,1783108800000,6,161.710
汉江,61802500,龙王庙,1783112400000,6,161.710
汉江,61802500,龙王庙,1783116000000,5,161.720
汉江,61802500,龙王庙,1783119600000,5,161.730
汉江,61802500,龙王庙,1783126800000,6,161.710
汉江,61802500,龙王庙,1783137600000,6,161.700
汉江,61802500,龙王庙,1783148400000,6,161.700
汉江,61802500,龙王庙,1783155600000,6,161.700
汉江,61802500,龙王庙,1783162800000,4,161.670
汉江,61802500,龙王庙,1783166400000,5,161.680
汉江,61802500,龙王庙,1783173600000,6,161.670
汉江,61802500,龙王庙,1783177200000,6,161.670
汉江,61802500,龙王庙,1783180800000,5,161.680
汉江,61802500,龙王庙,1783184400000,6,161.680
汉江,61802500,龙王庙,1783188000000,4,161.670
汉江,61802500,龙王庙,1783191600000,5,161.680
汉江,61802500,龙王庙,1783195200000,4,161.670
汉江,61802500,龙王庙,1783198800000,6,161.670
汉江,61802500,龙王庙,1783202400000,6,161.670
汉江,61802500,龙王庙,1783206000000,6,161.670
汉江,61802500,龙王庙,1783213200000,4,161.660
汉江,61802500,龙王庙,1783227600000,4,161.660
汉江,61802500,龙王庙,1783238400000,6,161.650
汉江,61802500,龙王庙,1783245600000,6,161.650
汉江,61802500,龙王庙,1783249200000,4,161.640
汉江,61802500,龙王庙,1783256400000,4,161.640
汉江,61802500,龙王庙,1783260000000,6,161.640
汉江,61802500,龙王庙,1783263600000,6,161.640
汉江,61802500,龙王庙,1783270800000,6,161.630
汉江,61802500,龙王庙,1783274400000,5,161.640
汉江,61802500,龙王庙,1783278000000,5,161.650
汉江,61802500,龙王庙,1783281600000,6,161.650
汉江,61802500,龙王庙,1783285200000,4,161.640
汉江,61802500,龙王庙,1783288800000,4,161.630
汉江,61802500,龙王庙,1783292400000,4,161.620
汉江,61802500,龙王庙,1783299600000,6,161.620
汉江,61802500,龙王庙,1783314000000,4,161.610
汉江,61802500,龙王庙,1783328400000,6,161.600
汉江,61802500,龙王庙,1783339200000,4,161.580
汉江,61802500,龙王庙,1783353600000,6,161.580
汉江,61802500,龙王庙,1783360800000,5,161.600
汉江,61802500,龙王庙,1783368000000,6,161.610
汉江,61802500,龙王庙,1783371600000,6,161.610
汉江,61802500,龙王庙,1783375200000,6,161.610
汉江,61802500,龙王庙,1783378800000,6,161.610
汉江,61802500,龙王庙,1783386000000,4,161.570
汉江,61802500,龙王庙,1783400400000,6,161.580
汉江,61802500,龙王庙,1783411200000,4,161.570
汉江,61802500,龙王庙,1783422000000,6,161.570
汉江,61802500,龙王庙,1783429200000,6,161.570
汉江,61802500,龙王庙,1783440000000,6,161.600
汉江,61802500,龙王庙,1783447200000,4,161.590
汉江,61802500,龙王庙,1783454400000,5,161.610
汉江,61802500,龙王庙,1783458000000,4,161.600
汉江,61802500,龙王庙,1783461600000,5,161.610
汉江,61802500,龙王庙,1783465200000,4,161.600
