q,rvnm,stcd,stnm,tm,wptn,z
34200,长江干流,60111300,螺山,1777568400000,5,27.480
34200,长江干流,60111300,螺山,1777572000000,6,27.480
34200,长江干流,60111300,螺山,1777575600000,6,27.480
34200,长江干流,60111300,螺山,1777582800000,5,27.490
34400,长江干流,60111300,螺山,1777586400000,4,27.480
34100,长江干流,60111300,螺山,1777590000000,5,27.500
34300,长江干流,60111300,螺山,1777593600000,4,27.480
35100,长江干流,60111300,螺山,1777608000000,4,27.470
34900,长江干流,60111300,螺山,1777615200000,4,27.480
34700,长江干流,60111300,螺山,1777622400000,4,27.500
34500,长江干流,60111300,螺山,1777629600000,4,27.510
34300,长江干流,60111300,螺山,1777633200000,6,27.510
33900,长江干流,60111300,螺山,1777636800000,6,27.510
34000,长江干流,60111300,螺山,1777640400000,4,27.500
33900,长江干流,60111300,螺山,1777644000000,5,27.510
34100,长江干流,60111300,螺山,1777647600000,4,27.490
34200,长江干流,60111300,螺山,1777651200000,6,27.490
34200,长江干流,60111300,螺山,1777654800000,6,27.490
34000,长江干流,60111300,螺山,1777662000000,4,27.490
33800,长江干流,60111300,螺山,1777665600000,5,27.500
34000,长江干流,60111300,螺山,1777669200000,4,27.490
34100,长江干流,60111300,螺山,1777672800000,4,27.480
34300,长江干流,60111300,螺山,1777676400000,4,27.470
34000,长江干流,60111300,螺山,1777690800000,4,27.460
33700,长江干流,60111300,螺山,1777698000000,4,27.440
33600,长江干流,60111300,螺山,1777705200000,4,27.430
33600,长江干流,60111300,螺山,1777708800000,4,27.420
33500,长江干流,60111300,螺山,1777712400000,4,27.410
33600,长江干流,60111300,螺山,1777716000000,5,27.420
33400,长江干流,60111300,螺山,1777719600000,6,27.420
33300,长江干流,60111300,螺山,1777723200000,4,27.410
33300,长江干流,60111300,螺山,1777726800000,6,27.410
33300,长江干流,60111300,螺山,1777730400000,6,27.410
33300,长江干流,60111300,螺山,1777734000000,4,27.400
33300,长江干流,60111300,螺山,1777737600000,6,27.400
33300,长江干流,60111300,螺山,1777741200000,4,27.380
32900,长江干流,60111300,螺山,1777748400000,5,27.380
33100,长江干流,60111300,螺山,1777752000000,4,27.370
32700,长江干流,60111300,螺山,1777755600000,5,27.380
32900,长江干流,60111300,螺山,1777759200000,4,27.370
32900,长江干流,60111300,螺山,1777762800000,6,27.370
33000,长江干流,60111300,螺山,1777773600000,6,27.340
32800,长江干流,60111300,螺山,1777788000000,4,27.300
33000,长江干流,60111300,螺山,1777795200000,4,27.270
32800,长江干流,60111300,螺山,1777798800000,6,27.270
32700,长江干流,60111300,螺山,1777802400000,5,27.280
32600,长江干流,60111300,螺山,1777806000000,4,27.260
32600,长江干流,60111300,螺山,1777809600000,6,27.260
33000,长江干流,60111300,螺山,1777813200000,4,27.230
32600,长江干流,60111300,螺山,1777816800000,5,27.250
33000,长江干流,60111300,螺山,1777820400000,4,27.220
32800,长江干流,60111300,螺山,1777824000000,6,27.220
32600,长江干流,60111300,螺山,1777827600000,6,27.220
32800,长江干流,60111300,螺山,1777834800000,4,27.190
32500,长江干流,60111300,螺山,1777838400000,5,27.200
32500,长江干流,60111300,螺山,1777842000000,6,27.200
32400,长江干流,60111300,螺山,1777845600000,4,27.180
32500,长江干流,60111300,螺山,1777849200000,4,27.170
32700,长江干流,60111300,螺山,1777860000000,5,27.150
32400,长江干流,60111300,螺山,1777870800000,4,27.140
32300,长江干流,60111300,螺山,1777881600000,4,27.120
32300,长江干流,60111300,螺山,1777888800000,4,27.090
32200,长江干流,60111300,螺山,1777896000000,6,27.090
32200,长江干流,60111300,螺山,1777903200000,5,27.070
32100,长江干流,60111300,螺山,1777910400000,4,27.050
32200,长江干流,60111300,螺山,1777914000000,6,27.050
32100,长江干流,60111300,螺山,1777921200000,5,27.040
31900,长江干流,60111300,螺山,1777924800000,4,27.030
