oq,q,rvnm,stcd,stnm,tm,wptn,z
0,25300,长江,60107300,宜昌,1633017600000,6,46.7
0,25300,长江,60107300,宜昌,1633021200000,6,46.7
0,25300,长江,60107300,宜昌,1633024800000,5,46.71
0,25200,长江,60107300,宜昌,1633028400000,4,46.69
0,25400,长江,60107300,宜昌,1633032000000,5,46.74
0,25500,长江,60107300,宜昌,1633035600000,5,46.75
0,25200,长江,60107300,宜昌,1633039200000,4,46.68
0,25100,长江,60107300,宜昌,1633042800000,4,46.66
0,24800,长江,60107300,宜昌,1633046400000,4,46.57
0,24700,长江,60107300,宜昌,1633050000000,4,46.53
0,24800,长江,60107300,宜昌,1633053600000,5,46.56
0,24800,长江,60107300,宜昌,1633057200000,6,46.56
0,24900,长江,60107300,宜昌,1633060800000,5,46.58
0,25000,长江,60107300,宜昌,1633064400000,5,46.61
0,25200,长江,60107300,宜昌,1633068000000,5,46.67
0,25100,长江,60107300,宜昌,1633071600000,4,46.64
0,25200,长江,60107300,宜昌,1633075200000,5,46.68
0,25300,长江,60107300,宜昌,1633078800000,5,46.72
0,24900,长江,60107300,宜昌,1633082400000,4,46.58
0,24700,长江,60107300,宜昌,1633086000000,4,46.52
0,24500,长江,60107300,宜昌,1633089600000,4,46.47
0,24700,长江,60107300,宜昌,1633093200000,5,46.53
0,25100,长江,60107300,宜昌,1633096800000,5,46.64
0,25100,长江,60107300,宜昌,1633100400000,5,46.65
0,25100,长江,60107300,宜昌,1633104000000,4,46.64
0,24800,长江,60107300,宜昌,1633107600000,4,46.562
0,24000,长江,60107300,宜昌,1633111200000,4,46.297
0,22800,长江,60107300,宜昌,1633114800000,4,45.94
0,22200,长江,60107300,宜昌,1633118400000,4,45.745
