q,rvnm,stcd,stnm,tm,wptn,z
30300,长江,60115000,大通,1693494000000,5,8.93
30400,长江,60115000,大通,1693497600000,6,8.93
30100,长江,60115000,大通,1693501200000,5,8.97
29900,长江,60115000,大通,1693504800000,5,9
30000,长江,60115000,大通,1693508400000,5,9.01
30100,长江,60115000,大通,1693512000000,6,9.01
长江,60115000,大通,1693515600000,6,9.01
30200,长江,60115000,大通,1693519200000,6,9.01
30200,长江,60115000,大通,1693522800000,6,9.01
30300,长江,60115000,大通,1693526400000,4,9
30400,长江,60115000,大通,1693530000000,6,9
30400,长江,60115000,大通,1693533600000,4,8.99
30600,长江,60115000,大通,1693537200000,4,8.98
30400,长江,60115000,大通,1693540800000,5,8.99
29800,长江,60115000,大通,1693544400000,5,9.06
29300,长江,60115000,大通,1693548000000,5,9.1
29500,长江,60115000,大通,1693551600000,5,9.13
29800,长江,60115000,大通,1693555200000,6,9.13
29900,长江,60115000,大通,1693558800000,6,9.13
30100,长江,60115000,大通,1693562400000,4,9.12
30100,长江,60115000,大通,1693566000000,6,9.12
30300,长江,60115000,大通,1693569600000,4,9.1
30400,长江,60115000,大通,1693573200000,4,9.09
30200,长江,60115000,大通,1693576800000,6,9.09
30400,长江,60115000,大通,1693580400000,4,9.08
30500,长江,60115000,大通,1693584000000,4,9.07
30200,长江,60115000,大通,1693587600000,5,9.09
29800,长江,60115000,大通,1693591200000,5,9.13
29900,长江,60115000,大通,1693594800000,5,9.15
30100,长江,60115000,大通,1693598400000,6,9.15
30100,长江,60115000,大通,1693602000000,6,9.15
30300,长江,60115000,大通,1693605600000,4,9.14
30400,长江,60115000,大通,1693609200000,6,9.14
30300,长江,60115000,大通,1693612800000,4,9.13
30500,长江,60115000,大通,1693616400000,4,9.12
30600,长江,60115000,大通,1693620000000,4,9.11
30500,长江,60115000,大通,1693623600000,4,9.1
长江,60115000,大通,1693627200000,4,9.09
30200,长江,60115000,大通,1693630800000,5,9.12
29800,长江,60115000,大通,1693634400000,5,9.17
29600,长江,60115000,大通,1693638000000,5,9.21
29700,长江,60115000,大通,1693641600000,5,9.22
29900,长江,60115000,大通,1693645200000,6,9.22
29900,长江,60115000,大通,1693648800000,4,9.21
30200,长江,60115000,大通,1693652400000,4,9.2
30200,长江,60115000,大通,1693656000000,4,9.19
30300,长江,60115000,大通,1693659600000,4,9.18
30500,长江,60115000,大通,1693663200000,4,9.16
30400,长江,60115000,大通,1693666800000,6,9.16
30500,长江,60115000,大通,1693670400000,4,9.14
30400,长江,60115000,大通,1693674000000,6,9.14
30100,长江,60115000,大通,1693677600000,5,9.18
29800,长江,60115000,大通,1693681200000,5,9.21
29900,长江,60115000,大通,1693684800000,5,9.22
30100,长江,60115000,大通,1693688400000,6,9.22
30100,长江,60115000,大通,1693692000000,4,9.21
30300,长江,60115000,大通,1693695600000,4,9.2
30200,长江,60115000,大通,1693699200000,4,9.19
