oq,q,rvnm,stcd,stnm,tm,wptn,z
0,0,长江,60107000,茅坪(二),1622480400000,5,150.046
0,0,长江,60107000,茅坪(二),1622487600000,4,150.043
0,0,长江,60107000,茅坪(二),1622491200000,5,150.088
0,0,长江,60107000,茅坪(二),1622494800000,4,150.071
0,0,长江,60107000,茅坪(二),1622498400000,4,150.064
0,0,长江,60107000,茅坪(二),1622502000000,4,150.044
0,0,长江,60107000,茅坪(二),1622505600000,4,149.9
0,0,长江,60107000,茅坪(二),1622516400000,4,149.693
0,0,长江,60107000,茅坪(二),1622527200000,5,149.832
0,0,长江,60107000,茅坪(二),1622534400000,5,149.872
0,0,长江,60107000,茅坪(二),1622538000000,4,149.857
0,0,长江,60107000,茅坪(二),1622541600000,4,149.765
0,0,长江,60107000,茅坪(二),1622545200000,4,149.69
0,0,长江,60107000,茅坪(二),1622548800000,4,149.668
0,0,长江,60107000,茅坪(二),1622552400000,4,149.556
0,0,长江,60107000,茅坪(二),1622556000000,5,149.577
0,0,长江,60107000,茅坪(二),1622559600000,5,149.647
0,0,长江,60107000,茅坪(二),1622563200000,4,149.638
0,0,长江,60107000,茅坪(二),1622574000000,6,149.687
0,0,长江,60107000,茅坪(二),1622581200000,5,149.699
0,0,长江,60107000,茅坪(二),1622584800000,5,149.711
0,0,长江,60107000,茅坪(二),1622588400000,4,149.609
0,0,长江,60107000,茅坪(二),1622592000000,4,149.5
0,0,长江,60107000,茅坪(二),1622606400000,5,149.315
0,0,长江,60107000,茅坪(二),1622613600000,5,149.396
0,0,长江,60107000,茅坪(二),1622628000000,4,149.26
0,0,长江,60107000,茅坪(二),1622631600000,4,149.18
0,0,长江,60107000,茅坪(二),1622635200000,4,149.077
0,0,长江,60107000,茅坪(二),1622642400000,4,149.007
0,0,长江,60107000,茅坪(二),1622646000000,5,149.057
0,0,长江,60107000,茅坪(二),1622649600000,5,149.075
0,0,长江,60107000,茅坪(二),1622660400000,4,149.03
0,0,长江,60107000,茅坪(二),1622664000000,6,149.03
0,0,长江,60107000,茅坪(二),1622671200000,4,148.988
0,0,长江,60107000,茅坪(二),1622674800000,4,148.864
0,0,长江,60107000,茅坪(二),1622678400000,4,148.774
0,0,长江,60107000,茅坪(二),1622689200000,4,148.593
0,0,长江,60107000,茅坪(二),1622696400000,4,148.537
0,0,长江,60107000,茅坪(二),1622703600000,4,148.51
0,0,长江,60107000,茅坪(二),1622707200000,4,148.46
0,0,长江,60107000,茅坪(二),1622710800000,4,148.357
0,0,长江,60107000,茅坪(二),1622714400000,4,148.318
0,0,长江,60107000,茅坪(二),1622718000000,4,148.242
0,0,长江,60107000,茅坪(二),1622721600000,4,148.193
0,0,长江,60107000,茅坪(二),1622725200000,4,148.129
0,0,长江,60107000,茅坪(二),1622728800000,5,148.142
0,0,长江,60107000,茅坪(二),1622732400000,5,148.172
0,0,长江,60107000,茅坪(二),1622736000000,5,148.214
0,0,长江,60107000,茅坪(二),1622743200000,5,148.288
0,0,长江,60107000,茅坪(二),1622750400000,4,148.274
0,0,长江,60107000,茅坪(二),1622754000000,4,148.266
