oq,rvnm,stcd,stnm,tm,wptn,z
16000,长江,60106980,三峡水库,1696086000000,5,169.03
16000,长江,60106980,三峡水库,1696089600000,5,169.06
14800,长江,60106980,三峡水库,1696093200000,5,169.15
13500,19000,长江,60106980,三峡水库,1696096800000,5,169.19
13500,长江,60106980,三峡水库,1696100400000,6,169.19
13500,长江,60106980,三峡水库,1696104000000,5,169.24
13500,长江,60106980,三峡水库,1696107600000,6,169.24
13500,长江,60106980,三峡水库,1696111200000,5,169.25
13500,长江,60106980,三峡水库,1696114800000,5,169.29
13400,20000,长江,60106980,三峡水库,1696118400000,5,169.31
15900,长江,60106980,三峡水库,1696122000000,4,169.27
16000,长江,60106980,三峡水库,1696125600000,5,169.3
16000,长江,60106980,三峡水库,1696129200000,4,169.29
14100,长江,60106980,三峡水库,1696132800000,5,169.37
14100,长江,60106980,三峡水库,1696136400000,5,169.41
14000,21500,长江,60106980,三峡水库,1696140000000,5,169.5
14000,长江,60106980,三峡水库,1696143600000,5,169.52
16500,长江,60106980,三峡水库,1696147200000,4,169.5
19100,长江,60106980,三峡水库,1696150800000,4,169.45
19100,长江,60106980,三峡水库,1696154400000,4,169.43
19100,长江,60106980,三峡水库,1696158000000,4,169.41
19200,21500,长江,60106980,三峡水库,1696161600000,5,169.45
17300,长江,60106980,三峡水库,1696165200000,5,169.49
14800,长江,60106980,三峡水库,1696168800000,5,169.58
13500,长江,60106980,三峡水库,1696172400000,5,169.68
13500,长江,60106980,三峡水库,1696176000000,5,169.75
13500,长江,60106980,三峡水库,1696179600000,5,169.81
13500,21500,长江,60106980,三峡水库,1696183200000,5,169.86
13400,长江,60106980,三峡水库,1696186800000,6,169.86
13400,长江,60106980,三峡水库,1696190400000,5,169.91
13400,长江,60106980,三峡水库,1696194000000,6,169.91
13400,长江,60106980,三峡水库,1696197600000,5,169.92
13400,长江,60106980,三峡水库,1696201200000,6,169.92
13300,21500,长江,60106980,三峡水库,1696204800000,5,169.94
15800,长江,60106980,三峡水库,1696208400000,5,169.95
15900,长江,60106980,三峡水库,1696212000000,5,170.02
15900,长江,60106980,三峡水库,1696215600000,5,170.05
13900,长江,60106980,三峡水库,1696219200000,5,170.18
14000,长江,60106980,三峡水库,1696222800000,5,170.24
13900,25000,长江,60106980,三峡水库,1696226400000,5,170.34
13900,长江,60106980,三峡水库,1696230000000,5,170.38
16400,长江,60106980,三峡水库,1696233600000,4,170.36
19000,长江,60106980,三峡水库,1696237200000,4,170.3
19000,长江,60106980,三峡水库,1696240800000,4,170.26
19100,长江,60106980,三峡水库,1696244400000,4,170.24
19100,22500,长江,60106980,三峡水库,1696248000000,5,170.26
17200,长江,60106980,三峡水库,1696251600000,5,170.28
14800,长江,60106980,三峡水库,1696255200000,5,170.36
13400,长江,60106980,三峡水库,1696258800000,5,170.46
13400,长江,60106980,三峡水库,1696262400000,4,170.41
14000,长江,60106980,三峡水库,1696266000000,4,170.3
14000,20600,长江,60106980,三峡水库,1696269600000,5,170.61
14000,长江,60106980,三峡水库,1696273200000,5,170.62
14000,长江,60106980,三峡水库,1696276800000,4,170.61
13900,长江,60106980,三峡水库,1696280400000,4,170.59
13900,长江,60106980,三峡水库,1696284000000,4,170.56
13900,长江,60106980,三峡水库,1696287600000,4,170.53
13900,19000,长江,60106980,三峡水库,1696291200000,5,170.68
15700,长江,60106980,三峡水库,1696294800000,4,170.63
17000,长江,60106980,三峡水库,1696298400000,4,170.6
17000,长江,60106980,三峡水库,1696302000000,6,170.6
15200,长江,60106980,三峡水库,1696305600000,5,170.66
15100,长江,60106980,三峡水库,1696309200000,5,170.69
15100,18800,长江,60106980,三峡水库,1696312800000,5,170.71
15100,长江,60106980,三峡水库,1696316400000,5,170.75
17100,长江,60106980,三峡水库,1696320000000,4,170.72
18800,长江,60106980,三峡水库,1696323600000,4,170.68
18800,长江,60106980,三峡水库,1696327200000,6,170.68
18800,长江,60106980,三峡水库,1696330800000,4,170.66
18800,18600,长江,60106980,三峡水库,1696334400000,5,170.67
18900,长江,60106980,三峡水库,1696338000000,4,170.64
16500,长江,60106980,三峡水库,1696341600000,5,170.72
16400,长江,60106980,三峡水库,1696345200000,5,170.73
16400,长江,60106980,三峡水库,1696348800000,5,170.78
16400,长江,60106980,三峡水库,1696352400000,5,170.81
16400,18400,长江,60106980,三峡水库,1696356000000,5,170.82
16400,长江,60106980,三峡水库,1696359600000,6,170.82
16400,长江,60106980,三峡水库,1696363200000,5,170.83
16400,长江,60106980,三峡水库,1696366800000,4,170.82
16400,长江,60106980,三峡水库,1696370400000,4,170.81
17600,长江,60106980,三峡水库,1696374000000,4,170.79
17600,18400,长江,60106980,三峡水库,1696377600000,5,170.8
17600,长江,60106980,三峡水库,1696381200000,4,170.78
18200,长江,60106980,三峡水库,1696384800000,4,170.76
18200,长江,60106980,三峡水库,1696388400000,5,170.78
17000,长江,60106980,三峡水库,1696392000000,5,170.81
15800,长江,60106980,三峡水库,1696395600000,5,170.88
15800,19500,长江,60106980,三峡水库,1696399200000,5,170.93
15800,长江,60106980,三峡水库,1696402800000,5,170.97
18000,长江,60106980,三峡水库,1696406400000,4,170.94
18800,长江,60106980,三峡水库,1696410000000,4,170.93
18800,长江,60106980,三峡水库,1696413600000,4,170.89
18800,长江,60106980,三峡水库,1696417200000,5,170.9
18800,19500,长江,60106980,三峡水库,1696420800000,5,170.92
18800,长江,60106980,三峡水库,1696424400000,4,170.91
17700,长江,60106980,三峡水库,1696428000000,5,170.93
17600,长江,60106980,三峡水库,1696431600000,5,170.95
17600,长江,60106980,三峡水库,1696435200000,5,170.97
17600,长江,60106980,三峡水库,1696438800000,5,170.98
17600,19500,长江,60106980,三峡水库,1696442400000,5,171
17600,长江,60106980,三峡水库,1696446000000,4,170.99
17600,长江,60106980,三峡水库,1696449600000,5,171
17600,长江,60106980,三峡水库,1696453200000,6,171
17600,长江,60106980,三峡水库,1696456800000,6,171
18000,长江,60106980,三峡水库,1696460400000,4,170.98
18800,19000,长江,60106980,三峡水库,1696464000000,4,170.97
18800,长江,60106980,三峡水库,1696467600000,4,170.93
18800,长江,60106980,三峡水库,1696471200000,6,170.93
18800,长江,60106980,三峡水库,1696474800000,6,170.93
16900,长江,60106980,三峡水库,1696478400000,5,170.96
15700,长江,60106980,三峡水库,1696482000000,5,171.02
15700,18500,长江,60106980,三峡水库,1696485600000,5,171.06
15700,长江,60106980,三峡水库,1696489200000,5,171.07
17900,长江,60106980,三峡水库,1696492800000,4,171.04
18800,长江,60106980,三峡水库,1696496400000,4,171.01
18800,长江,60106980,三峡水库,1696500000000,4,170.98
18800,长江,60106980,三峡水库,1696503600000,4,170.95
18800,18000,长江,60106980,三峡水库,1696507200000,5,170.96
18800,长江,60106980,三峡水库,1696510800000,4,170.94
17800,长江,60106980,三峡水库,1696514400000,6,170.94
17600,长江,60106980,三峡水库,1696518000000,6,170.94
17600,长江,60106980,三峡水库,1696521600000,5,170.97
17600,长江,60106980,三峡水库,1696525200000,5,170.98
17600,18000,长江,60106980,三峡水库,1696528800000,5,170.99
17600,长江,60106980,三峡水库,1696532400000,6,170.99
17600,长江,60106980,三峡水库,1696536000000,4,170.98
17600,长江,60106980,三峡水库,1696539600000,6,170.98
17600,长江,60106980,三峡水库,1696543200000,5,171.02
18000,长江,60106980,三峡水库,1696546800000,6,171.02
18800,19500,长江,60106980,三峡水库,1696550400000,4,170.99
18800,长江,60106980,三峡水库,1696554000000,6,170.99
18800,长江,60106980,三峡水库,1696557600000,4,170.98
18800,长江,60106980,三峡水库,1696561200000,5,171
17000,长江,60106980,三峡水库,1696564800000,5,171.07
15700,长江,60106980,三峡水库,1696568400000,5,171.15
15700,23000,长江,60106980,三峡水库,1696572000000,5,171.21
15700,长江,60106980,三峡水库,1696575600000,5,171.26
17900,长江,60106980,三峡水库,1696579200000,4,171.24
18700,长江,60106980,三峡水库,1696582800000,4,171.23
18700,长江,60106980,三峡水库,1696586400000,6,171.23
18800,长江,60106980,三峡水库,1696590000000,5,171.25
18800,23000,长江,60106980,三峡水库,1696593600000,5,171.27
18800,长江,60106980,三峡水库,1696597200000,4,171.26
17800,长江,60106980,三峡水库,1696600800000,5,171.3
17600,长江,60106980,三峡水库,1696604400000,5,171.33
17600,长江,60106980,三峡水库,1696608000000,5,171.37
17600,长江,60106980,三峡水库,1696611600000,5,171.4
17600,22000,长江,60106980,三峡水库,1696615200000,6,171.4
17600,长江,60106980,三峡水库,1696618800000,5,171.44
17600,长江,60106980,三峡水库,1696622400000,5,171.48
17600,长江,60106980,三峡水库,1696626000000,4,171.46
17500,长江,60106980,三峡水库,1696629600000,5,171.5
17900,长江,60106980,三峡水库,1696633200000,4,171.47
18700,22000,长江,60106980,三峡水库,1696636800000,5,171.48
18700,长江,60106980,三峡水库,1696640400000,4,171.47
18700,长江,60106980,三峡水库,1696644000000,4,171.45
18700,长江,60106980,三峡水库,1696647600000,5,171.46
17000,长江,60106980,三峡水库,1696651200000,5,171.54
16300,长江,60106980,三峡水库,1696654800000,5,171.57
16300,22000,长江,60106980,三峡水库,1696658400000,5,171.61
16300,长江,60106980,三峡水库,1696662000000,5,171.64
17900,长江,60106980,三峡水库,1696665600000,6,171.64
18700,长江,60106980,三峡水库,1696669200000,4,171.62
18700,长江,60106980,三峡水库,1696672800000,4,171.6
18700,长江,60106980,三峡水库,1696676400000,5,171.63
18700,21500,长江,60106980,三峡水库,1696680000000,5,171.64
18700,长江,60106980,三峡水库,1696683600000,5,171.65
17700,长江,60106980,三峡水库,1696687200000,5,171.69
17500,长江,60106980,三峡水库,1696690800000,5,171.7
17500,长江,60106980,三峡水库,1696694400000,5,171.72
15000,长江,60106980,三峡水库,1696698000000,5,171.83
13100,21500,长江,60106980,三峡水库,1696701600000,5,171.92
13000,长江,60106980,三峡水库,1696705200000,5,171.98
13000,长江,60106980,三峡水库,1696708800000,5,172.05
13000,长江,60106980,三峡水库,1696712400000,5,172.07
13000,长江,60106980,三峡水库,1696716000000,5,172.12
13600,长江,60106980,三峡水库,1696719600000,5,172.15
14200,21500,长江,60106980,三峡水库,1696723200000,4,172.13
