rvnm,stcd,stnm,tm,wptn,z
长江,60111200,城陵矶(莲),1696086000000,5,26.11
长江,60111200,城陵矶(莲),1696089600000,5,26.13
长江,60111200,城陵矶(莲),1696093200000,4,26.1
长江,60111200,城陵矶(莲),1696096800000,4,26.09
长江,60111200,城陵矶(莲),1696100400000,5,26.1
长江,60111200,城陵矶(莲),1696104000000,6,26.1
长江,60111200,城陵矶(莲),1696107600000,4,26.05
长江,60111200,城陵矶(莲),1696111200000,5,26.06
长江,60111200,城陵矶(莲),1696114800000,5,26.07
长江,60111200,城陵矶(莲),1696118400000,4,26.06
长江,60111200,城陵矶(莲),1696122000000,4,26
长江,60111200,城陵矶(莲),1696125600000,5,26.04
长江,60111200,城陵矶(莲),1696129200000,5,26.07
长江,60111200,城陵矶(莲),1696132800000,4,26.06
长江,60111200,城陵矶(莲),1696136400000,4,26.03
长江,60111200,城陵矶(莲),1696140000000,6,26.03
长江,60111200,城陵矶(莲),1696143600000,5,26.08
长江,60111200,城陵矶(莲),1696147200000,4,26.05
长江,60111200,城陵矶(莲),1696150800000,4,26.02
长江,60111200,城陵矶(莲),1696154400000,5,26.04
长江,60111200,城陵矶(莲),1696158000000,5,26.06
长江,60111200,城陵矶(莲),1696161600000,4,26.05
长江,60111200,城陵矶(莲),1696165200000,4,26.03
长江,60111200,城陵矶(莲),1696168800000,5,26.05
长江,60111200,城陵矶(莲),1696172400000,4,26.03
长江,60111200,城陵矶(莲),1696176000000,4,25.96
长江,60111200,城陵矶(莲),1696179600000,5,26
长江,60111200,城陵矶(莲),1696183200000,5,26.01
长江,60111200,城陵矶(莲),1696186800000,5,26.02
长江,60111200,城陵矶(莲),1696190400000,4,25.96
长江,60111200,城陵矶(莲),1696194000000,4,25.95
长江,60111200,城陵矶(莲),1696197600000,5,25.98
长江,60111200,城陵矶(莲),1696201200000,4,25.95
长江,60111200,城陵矶(莲),1696204800000,5,25.98
长江,60111200,城陵矶(莲),1696208400000,6,25.98
长江,60111200,城陵矶(莲),1696212000000,4,25.92
长江,60111200,城陵矶(莲),1696215600000,5,25.97
长江,60111200,城陵矶(莲),1696219200000,4,25.96
长江,60111200,城陵矶(莲),1696222800000,4,25.93
长江,60111200,城陵矶(莲),1696226400000,6,25.93
长江,60111200,城陵矶(莲),1696230000000,4,25.92
长江,60111200,城陵矶(莲),1696233600000,4,25.87
长江,60111200,城陵矶(莲),1696237200000,5,25.91
长江,60111200,城陵矶(莲),1696240800000,5,25.92
长江,60111200,城陵矶(莲),1696244400000,4,25.85
长江,60111200,城陵矶(莲),1696248000000,5,25.87
长江,60111200,城陵矶(莲),1696251600000,5,25.9
长江,60111200,城陵矶(莲),1696255200000,4,25.88
长江,60111200,城陵矶(莲),1696258800000,4,25.86
长江,60111200,城陵矶(莲),1696262400000,4,25.83
长江,60111200,城陵矶(莲),1696266000000,6,25.83
长江,60111200,城陵矶(莲),1696269600000,6,25.83
长江,60111200,城陵矶(莲),1696273200000,5,25.84
长江,60111200,城陵矶(莲),1696276800000,4,25.81
长江,60111200,城陵矶(莲),1696280400000,6,25.81
长江,60111200,城陵矶(莲),1696284000000,6,25.81
长江,60111200,城陵矶(莲),1696287600000,4,25.77
长江,60111200,城陵矶(莲),1696291200000,4,25.76
长江,60111200,城陵矶(莲),1696294800000,5,25.78
长江,60111200,城陵矶(莲),1696298400000,5,25.8
长江,60111200,城陵矶(莲),1696302000000,6,25.8
长江,60111200,城陵矶(莲),1696305600000,4,25.77
长江,60111200,城陵矶(莲),1696309200000,5,25.79
长江,60111200,城陵矶(莲),1696312800000,4,25.77
长江,60111200,城陵矶(莲),1696316400000,5,25.78
长江,60111200,城陵矶(莲),1696320000000,4,25.77
长江,60111200,城陵矶(莲),1696323600000,4,25.76
长江,60111200,城陵矶(莲),1696327200000,6,25.76
长江,60111200,城陵矶(莲),1696330800000,6,25.76
长江,60111200,城陵矶(莲),1696334400000,4,25.73
长江,60111200,城陵矶(莲),1696338000000,5,25.74
长江,60111200,城陵矶(莲),1696341600000,6,25.74
长江,60111200,城陵矶(莲),1696345200000,4,25.7
长江,60111200,城陵矶(莲),1696348800000,5,25.72
长江,60111200,城陵矶(莲),1696352400000,4,25.71
长江,60111200,城陵矶(莲),1696356000000,5,25.74
长江,60111200,城陵矶(莲),1696359600000,4,25.72
长江,60111200,城陵矶(莲),1696363200000,6,25.72
长江,60111200,城陵矶(莲),1696366800000,4,25.71
长江,60111200,城陵矶(莲),1696370400000,4,25.7
长江,60111200,城陵矶(莲),1696374000000,6,25.7
长江,60111200,城陵矶(莲),1696377600000,5,25.71
长江,60111200,城陵矶(莲),1696381200000,4,25.69
长江,60111200,城陵矶(莲),1696384800000,5,25.71
长江,60111200,城陵矶(莲),1696388400000,6,25.71
长江,60111200,城陵矶(莲),1696392000000,4,25.7
长江,60111200,城陵矶(莲),1696395600000,5,25.71
长江,60111200,城陵矶(莲),1696399200000,4,25.67
长江,60111200,城陵矶(莲),1696402800000,6,25.67
长江,60111200,城陵矶(莲),1696406400000,5,25.68
长江,60111200,城陵矶(莲),1696410000000,4,25.67
长江,60111200,城陵矶(莲),1696413600000,4,25.66
长江,60111200,城陵矶(莲),1696417200000,4,25.65
长江,60111200,城陵矶(莲),1696420800000,5,25.66
长江,60111200,城陵矶(莲),1696424400000,5,25.67
长江,60111200,城陵矶(莲),1696428000000,5,25.69
长江,60111200,城陵矶(莲),1696431600000,4,25.64
长江,60111200,城陵矶(莲),1696435200000,5,25.69
长江,60111200,城陵矶(莲),1696438800000,4,25.67
长江,60111200,城陵矶(莲),1696442400000,4,25.65
长江,60111200,城陵矶(莲),1696446000000,5,25.67
长江,60111200,城陵矶(莲),1696449600000,5,25.68
长江,60111200,城陵矶(莲),1696453200000,4,25.67
长江,60111200,城陵矶(莲),1696456800000,5,25.7
长江,60111200,城陵矶(莲),1696460400000,4,25.69
长江,60111200,城陵矶(莲),1696464000000,6,25.68
长江,60111200,城陵矶(莲),1696467600000,5,25.69
长江,60111200,城陵矶(莲),1696471200000,4,25.65
长江,60111200,城陵矶(莲),1696474800000,5,25.7
长江,60111200,城陵矶(莲),1696478400000,5,25.71
长江,60111200,城陵矶(莲),1696482000000,4,25.69
长江,60111200,城陵矶(莲),1696485600000,6,25.69
长江,60111200,城陵矶(莲),1696489200000,5,25.73
长江,60111200,城陵矶(莲),1696492800000,6,25.73
长江,60111200,城陵矶(莲),1696496400000,4,25.7
长江,60111200,城陵矶(莲),1696500000000,5,25.76
长江,60111200,城陵矶(莲),1696503600000,4,25.75
长江,60111200,城陵矶(莲),1696507200000,5,25.78
