oq,rvnm,stcd,stnm,tm,wptn,z
12000,长江干流,60106980,三峡水库,1788202800000,5,158.050
15500,长江干流,60106980,三峡水库,1788217200000,4,158.050
12700,长江干流,60106980,三峡水库,1788224400000,5,158.070
9660,长江干流,60106980,三峡水库,1788246000000,5,158.470
15400,16000,长江干流,60106980,三峡水库,1788264000000,4,158.270
12000,长江干流,60106980,三峡水库,1788278400000,5,158.400
10400,长江干流,60106980,三峡水库,1788289200000,5,158.620
10400,长江干流,60106980,三峡水库,1788296400000,5,158.670
15200,长江干流,60106980,三峡水库,1788303600000,4,158.500
9610,长江干流,60106980,三峡水库,1788318000000,5,158.650
15300,14000,长江干流,60106980,三峡水库,1788350400000,4,158.580
10500,长江干流,60106980,三峡水库,1788364800000,5,158.720
10500,长江干流,60106980,三峡水库,1788375600000,5,158.870
10400,长江干流,60106980,三峡水库,1788382800000,5,158.910
15200,长江干流,60106980,三峡水库,1788390000000,4,158.740
12400,长江干流,60106980,三峡水库,1788397200000,5,158.700
9590,12700,长江干流,60106980,三峡水库,1788415200000,5,158.910
15200,长江干流,60106980,三峡水库,1788433200000,4,158.730
12500,长江干流,60106980,三峡水库,1788447600000,5,158.730
10500,11900,长江干流,60106980,三峡水库,1788458400000,5,158.910
10500,长江干流,60106980,三峡水库,1788469200000,5,158.960
10500,长江干流,60106980,三峡水库,1788476400000,6,158.950
10500,11900,长江干流,60106980,三峡水库,1788480000000,4,158.930
9630,长江干流,60106980,三峡水库,1788498000000,6,158.950
15200,长江干流,60106980,三峡水库,1788516000000,4,158.840
15400,长江干流,60106980,三峡水库,1788530400000,4,158.700
9240,长江干流,60106980,三峡水库,1788541200000,5,158.940
9210,长江干流,60106980,三峡水库,1788548400000,5,159.020
9200,长江干流,60106980,三峡水库,1788555600000,5,159.060
9190,长江干流,60106980,三峡水库,1788562800000,5,159.060
9170,长江干流,60106980,三峡水库,1788570000000,4,159.020
8290,长江干流,60106980,三峡水库,1788584400000,5,159.080
11000,长江干流,60106980,三峡水库,1788598800000,4,159.060
13900,10700,长江干流,60106980,三峡水库,1788609600000,4,158.900
