rvnm,stcd,stnm,tm,wptn,z
长江干流,60111200,莲花塘,1788206400000,5,26.750
长江干流,60111200,莲花塘,1788217200000,6,26.750
长江干流,60111200,莲花塘,1788224400000,6,26.770
长江干流,60111200,莲花塘,1788246000000,6,26.790
长江干流,60111200,莲花塘,1788264000000,5,26.780
长江干流,60111200,莲花塘,1788278400000,5,26.840
长江干流,60111200,莲花塘,1788289200000,5,26.870
长江干流,60111200,莲花塘,1788296400000,5,26.880
长江干流,60111200,莲花塘,1788303600000,5,26.900
长江干流,60111200,莲花塘,1788321600000,4,26.910
长江干流,60111200,莲花塘,1788350400000,5,26.940
长江干流,60111200,莲花塘,1788364800000,5,26.950
长江干流,60111200,莲花塘,1788375600000,5,26.950
长江干流,60111200,莲花塘,1788382800000,6,26.950
长江干流,60111200,莲花塘,1788390000000,6,26.950
长江干流,60111200,莲花塘,1788400800000,6,26.920
长江干流,60111200,莲花塘,1788418800000,5,26.930
长江干流,60111200,莲花塘,1788433200000,6,26.910
长江干流,60111200,莲花塘,1788451200000,4,26.890
长江干流,60111200,莲花塘,1788462000000,4,26.870
长江干流,60111200,莲花塘,1788469200000,6,26.860
长江干流,60111200,莲花塘,1788476400000,5,26.850
长江干流,60111200,莲花塘,1788483600000,6,26.840
长江干流,60111200,莲花塘,1788498000000,6,26.810
长江干流,60111200,莲花塘,1788516000000,6,26.810
长江干流,60111200,莲花塘,1788530400000,6,26.820
长江干流,60111200,莲花塘,1788541200000,6,26.820
长江干流,60111200,莲花塘,1788548400000,6,26.820
长江干流,60111200,莲花塘,1788555600000,5,26.840
长江干流,60111200,莲花塘,1788562800000,5,26.840
长江干流,60111200,莲花塘,1788570000000,6,26.840
长江干流,60111200,莲花塘,1788584400000,5,26.850
长江干流,60111200,莲花塘,1788598800000,4,26.850
长江干流,60111200,莲花塘,1788613200000,6,26.880
长江干流,60111200,莲花塘,1788620400000,5,26.890
长江干流,60111200,莲花塘,1788631200000,6,26.900
长江干流,60111200,莲花塘,1788638400000,6,26.900
长江干流,60111200,莲花塘,1788642000000,5,26.910
长江干流,60111200,莲花塘,1788649200000,6,26.900
长江干流,60111200,莲花塘,1788656400000,6,26.910
长江干流,60111200,莲花塘,1788670800000,6,26.920
长江干流,60111200,莲花塘,1788688800000,6,26.920
长江干流,60111200,莲花塘,1788699600000,6,26.920
长江干流,60111200,莲花塘,1788710400000,6,26.920
长江干流,60111200,莲花塘,1788717600000,6,26.920
长江干流,60111200,莲花塘,1788724800000,6,26.920
长江干流,60111200,莲花塘,1788732000000,6,26.920
长江干流,60111200,莲花塘,1788735600000,6,26.920
长江干流,60111200,莲花塘,1788750000000,6,26.910
长江干流,60111200,莲花塘,1788768000000,6,26.880
长江干流,60111200,莲花塘,1788789600000,4,26.820
长江干流,60111200,莲花塘,1788804000000,4,26.790
长江干流,60111200,莲花塘,1788814800000,4,26.760
长江干流,60111200,莲花塘,1788822000000,4,26.740
长江干流,60111200,莲花塘,1788829200000,4,26.710
长江干流,60111200,莲花塘,1788847200000,4,26.650
长江干流,60111200,莲花塘,1788865200000,4,26.570
长江干流,60111200,莲花塘,1788876000000,4,26.530
长江干流,60111200,莲花塘,1788951600000,4,26.120
长江干流,60111200,莲花塘,1788994800000,4,25.950
长江干流,60111200,莲花塘,1788998400000,4,25.920
长江干流,60111200,莲花塘,1789016400000,4,25.860
长江干流,60111200,莲花塘,1789034400000,4,25.800
长江干流,60111200,莲花塘,1789048800000,4,25.740
长江干流,60111200,莲花塘,1789077600000,4,25.610
长江干流,60111200,莲花塘,1789084800000,4,25.580
长江干流,60111200,莲花塘,1789099200000,4,25.510
长江干流,60111200,莲花塘,1789117200000,4,25.410
长江干流,60111200,莲花塘,1789131600000,4,25.330
长江干流,60111200,莲花塘,1789167600000,4,25.130
长江干流,60111200,莲花塘,1789174800000,4,25.100
长江干流,60111200,莲花塘,1789192800000,4,25.010
长江干流,60111200,莲花塘,1789207200000,4,24.930
长江干流,60111200,莲花塘,1789218000000,4,24.870
长江干流,60111200,莲花塘,1789254000000,4,24.680
长江干流,60111200,莲花塘,1789257600000,4,24.670
长江干流,60111200,莲花塘,1789275600000,4,24.590
长江干流,60111200,莲花塘,1789293600000,4,24.500
长江干流,60111200,莲花塘,1789308000000,4,24.430
长江干流,60111200,莲花塘,1789340400000,4,24.310
长江干流,60111200,莲花塘,1789347600000,4,24.270
长江干流,60111200,莲花塘,1789365600000,4,24.200
长江干流,60111200,莲花塘,1789390800000,4,24.070
长江干流,60111200,莲花塘,1789423200000,4,23.920
长江干流,60111200,莲花塘,1789430400000,4,23.880
长江干流,60111200,莲花塘,1789448400000,4,23.810
长江干流,60111200,莲花塘,1789462800000,4,23.740
长江干流,60111200,莲花塘,1789480800000,4,23.650
长江干流,60111200,莲花塘,1789513200000,4,23.570
长江干流,60111200,莲花塘,1789520400000,4,23.540
长江干流,60111200,莲花塘,1789538400000,6,23.510
长江干流,60111200,莲花塘,1789556400000,4,23.440
长江干流,60111200,莲花塘,1789596000000,4,23.330
长江干流,60111200,莲花塘,1789603200000,4,23.310
长江干流,60111200,莲花塘,1789621200000,4,23.270
长江干流,60111200,莲花塘,1789639200000,4,23.210
长江干流,60111200,莲花塘,1789686000000,4,23.120
长江干流,60111200,莲花塘,1789693200000,4,23.110
长江干流,60111200,莲花塘,1789711200000,4,23.080
长江干流,60111200,莲花塘,1789729200000,4,23.050
长江干流,60111200,莲花塘,1789772400000,4,22.950
长江干流,60111200,莲花塘,1789779600000,4,22.930
长江干流,60111200,莲花塘,1789794000000,4,22.890
长江干流,60111200,莲花塘,1789808400000,4,22.850
长江干流,60111200,莲花塘,1789822800000,6,22.820
长江干流,60111200,莲花塘,1789858800000,4,22.750
长江干流,60111200,莲花塘,1789866000000,6,22.740
长江干流,60111200,莲花塘,1789884000000,4,22.700
长江干流,60111200,莲花塘,1789902000000,6,22.700
长江干流,60111200,莲花塘,1789912800000,6,22.700
长江干流,60111200,莲花塘,1789945200000,6,22.720
长江干流,60111200,莲花塘,1789952400000,6,22.720
长江干流,60111200,莲花塘,1789974000000,6,22.740
长江干流,60111200,莲花塘,1789999200000,5,22.810
长江干流,60111200,莲花塘,1790028000000,6,22.840
长江干流,60111200,莲花塘,1790038800000,6,22.850
长江干流,60111200,莲花塘,1790056800000,6,22.860
长江干流,60111200,莲花塘,1790074800000,5,22.880
长江干流,60111200,莲花塘,1790110800000,6,22.920
长江干流,60111200,莲花塘,1790121600000,5,22.930
长江干流,60111200,莲花塘,1790136000000,6,22.930
长江干流,60111200,莲花塘,1790154000000,6,22.950
长江干流,60111200,莲花塘,1790172000000,6,22.960
长江干流,60111200,莲花塘,1790204400000,6,22.970
长江干流,60111200,莲花塘,1790218800000,6,22.970
长江干流,60111200,莲花塘,1790236800000,6,22.980
长江干流,60111200,莲花塘,1790254800000,6,22.980
长江干流,60111200,莲花塘,1790290800000,4,22.970
长江干流,60111200,莲花塘,1790301600000,6,22.960
长江干流,60111200,莲花塘,1790323200000,6,22.950
