0,5690,长江干流,60105400,寸滩,1744189200000,5,161.8
0,5640,长江干流,60105400,寸滩,1744196400000,5,161.85
0,5420,长江干流,60105400,寸滩,1744200000000,5,161.87
0,5340,长江干流,60105400,寸滩,1744210800000,6,161.93
0,5530,长江干流,60105400,寸滩,1744218000000,4,161.93
0,5420,长江干流,60105400,寸滩,1744221600000,6,161.93
0,5140,长江干流,60105400,寸滩,1744232400000,4,161.87
0,5050,长江干流,60105400,寸滩,1744239600000,4,161.81
0,5020,长江干流,60105400,寸滩,1744243200000,4,161.77
0,5040,长江干流,60105400,寸滩,1744254000000,4,161.67
0,5540,长江干流,60105400,寸滩,1744264800000,4,161.58
0,5650,长江干流,60105400,寸滩,1744272000000,5,161.59
0,5720,长江干流,60105400,寸滩,1744275600000,5,161.62
0,5540,长江干流,60105400,寸滩,1744286400000,5,161.7
0,5560,长江干流,60105400,寸滩,1744297200000,5,161.74
0,5850,长江干流,60105400,寸滩,1744308000000,6,161.74
0,6010,长江干流,60105400,寸滩,1744318800000,5,161.71
0,6010,长江干流,60105400,寸滩,1744322400000,4,161.7
0,5970,长江干流,60105400,寸滩,1744326000000,6,161.7
0,5920,长江干流,60105400,寸滩,1744329600000,6,161.7
0,5780,长江干流,60105400,寸滩,1744340400000,5,161.73
0,5680,长江干流,60105400,寸滩,1744351200000,4,161.72
0,5710,长江干流,60105400,寸滩,1744358400000,4,161.7
0,5700,长江干流,60105400,寸滩,1744362000000,6,161.7
0,5720,长江干流,60105400,寸滩,1744372800000,4,161.68
0,5990,长江干流,60105400,寸滩,1744383600000,4,161.67
0,6170,长江干流,60105400,寸滩,1744394400000,6,161.7
0,6150,长江干流,60105400,寸滩,1744405200000,5,161.71
0,6030,长江干流,60105400,寸滩,1744412400000,5,161.72
0,5950,长江干流,60105400,寸滩,1744416000000,4,161.71
0,5740,长江干流,60105400,寸滩,1744426800000,4,161.67
0,5550,长江干流,60105400,寸滩,1744437600000,4,161.63
0,5500,长江干流,60105400,寸滩,1744444800000,4,161.58
0,5450,长江干流,60105400,寸滩,1744448400000,4,161.56
0,5460,长江干流,60105400,寸滩,1744459200000,4,161.46
0,5480,长江干流,60105400,寸滩,1744470000000,6,161.4
0,5550,长江干流,60105400,寸滩,1744477200000,4,161.37
0,5590,长江干流,60105400,寸滩,1744480800000,4,161.36
0,5690,长江干流,60105400,寸滩,1744491600000,4,161.32
0,5700,长江干流,60105400,寸滩,1744498800000,4,161.3
0,5620,长江干流,60105400,寸滩,1744506000000,5,161.31
0,5540,长江干流,60105400,寸滩,1744513200000,4,161.29
0,5440,长江干流,60105400,寸滩,1744524000000,4,161.25
0,5430,长江干流,60105400,寸滩,1744527600000,4,161.23
0,5430,长江干流,60105400,寸滩,1744531200000,5,161.24
0,5450,长江干流,60105400,寸滩,1744534800000,4,161.21
0,5610,长江干流,60105400,寸滩,1744545600000,4,161.16
0,5920,长江干流,60105400,寸滩,1744556400000,4,161.15
0,6230,长江干流,60105400,寸滩,1744567200000,5,161.21
0,6370,长江干流,60105400,寸滩,1744574400000,5,161.26
0,6420,长江干流,60105400,寸滩,1744578000000,5,161.28
0,6470,长江干流,60105400,寸滩,1744585200000,5,161.34
0,6440,长江干流,60105400,寸滩,1744588800000,5,161.36
0,6400,长江干流,60105400,寸滩,1744596000000,5,161.4
0,6390,长江干流,60105400,寸滩,1744599600000,5,161.43
0,6310,长江干流,60105400,寸滩,1744610400000,5,161.47
0,6300,长江干流,60105400,寸滩,1744614000000,4,161.46
0,6300,长江干流,60105400,寸滩,1744617600000,5,161.47
0,6280,长江干流,60105400,寸滩,1744621200000,6,161.47
0,6240,长江干流,60105400,寸滩,1744632000000,4,161.45
0,6270,长江干流,60105400,寸滩,1744642800000,5,161.46
0,6270,长江干流,60105400,寸滩,1744653600000,5,161.47
0,6230,长江干流,60105400,寸滩,1744660800000,6,161.46
0,6220,长江干流,60105400,寸滩,1744664400000,4,161.44
0,6160,长江干流,60105400,寸滩,1744668000000,5,161.45
0,6090,长江干流,60105400,寸滩,1744671600000,4,161.44
0,6000,长江干流,60105400,寸滩,1744675200000,4,161.42
0,5820,长江干流,60105400,寸滩,1744682400000,4,161.39
0,5740,长江干流,60105400,寸滩,1744686000000,4,161.36
0,5540,长江干流,60105400,寸滩,1744696800000,4,161.31
0,5520,长江干流,60105400,寸滩,1744700400000,4,161.28
0,5520,长江干流,60105400,寸滩,1744704000000,4,161.23
0,5540,长江干流,60105400,寸滩,1744707600000,4,161.2
0,5710,长江干流,60105400,寸滩,1744718400000,4,161.14
0,5970,长江干流,60105400,寸滩,1744729200000,4,161.07
0,6250,长江干流,60105400,寸滩,1744740000000,5,161.1
0,6360,长江干流,60105400,寸滩,1744747200000,5,161.12
0,6380,长江干流,60105400,寸滩,1744750800000,5,161.13
0,6380,长江干流,60105400,寸滩,1744754400000,5,161.16
0,6370,长江干流,60105400,寸滩,1744758000000,5,161.19
0,6330,长江干流,60105400,寸滩,1744761600000,5,161.22
0,6280,长江干流,60105400,寸滩,1744765200000,5,161.23
0,6170,长江干流,60105400,寸滩,1744772400000,5,161.25
0,6020,长江干流,60105400,寸滩,1744783200000,5,161.3
0,6050,长江干流,60105400,寸滩,1744790400000,6,161.29
0,6070,长江干流,60105400,寸滩,1744794000000,5,161.3
0,6410,长江干流,60105400,寸滩,1744848000000,6,161.37
0,6270,长江干流,60105400,寸滩,1744858800000,6,161.38
0,6220,长江干流,60105400,寸滩,1744869600000,5,161.41
0,6300,长江干流,60105400,寸滩,1744876800000,4,161.4
0,6330,长江干流,60105400,寸滩,1744880400000,4,161.38
0,6540,长江干流,60105400,寸滩,1744891200000,4,161.39
0,6730,长江干流,60105400,寸滩,1744902000000,5,161.43
0,6800,长江干流,60105400,寸滩,1744909200000,5,161.44
0,6800,长江干流,60105400,寸滩,1744912800000,5,161.46
0,6780,长江干流,60105400,寸滩,1744923600000,5,161.53
0,6730,长江干流,60105400,寸滩,1744927200000,6,161.53
0,6680,长江干流,60105400,寸滩,1744930800000,5,161.55
0,6600,长江干流,60105400,寸滩,1744934400000,6,161.55
0,6330,长江干流,60105400,寸滩,1744945200000,4,161.55
0,6130,长江干流,60105400,寸滩,1744956000000,4,161.51
0,6150,长江干流,60105400,寸滩,1744963200000,4,161.48
0,6160,长江干流,60105400,寸滩,1744966800000,4,161.45
0,6300,长江干流,60105400,寸滩,1744977600000,4,161.39
0,6500,长江干流,60105400,寸滩,1744988400000,4,161.35
0,6570,长江干流,60105400,寸滩,1744992000000,5,161.36
0,6600,长江干流,60105400,寸滩,1744999200000,5,161.39
0,6670,长江干流,60105400,寸滩,1745006400000,5,161.43
0,6690,长江干流,60105400,寸滩,1745010000000,6,161.43
0,6680,长江干流,60105400,寸滩,1745017200000,5,161.47
0,6640,长江干流,60105400,寸滩,1745020800000,5,161.49
0,6560,长江干流,60105400,寸滩,1745031600000,4,161.52
0,6540,长江干流,60105400,寸滩,1745042400000,6,161.55
0,6520,长江干流,60105400,寸滩,1745049600000,4,161.55
0,6560,长江干流,60105400,寸滩,1745053200000,6,161.55
0,6560,长江干流,60105400,寸滩,1745064000000,4,161.53
0,6530,长江干流,60105400,寸滩,1745074800000,6,161.52
0,6460,长江干流,60105400,寸滩,1745085600000,5,161.52
0,6340,长江干流,60105400,寸滩,1745092800000,4,161.49
0,6290,长江干流,60105400,寸滩,1745096400000,5,161.51
0,6150,长江干流,60105400,寸滩,1745103600000,4,161.47
0,6120,长江干流,60105400,寸滩,1745107200000,4,161.45
0,6020,长江干流,60105400,寸滩,1745118000000,4,161.39
0,6010,长江干流,60105400,寸滩,1745128800000,4,161.31
0,6080,长江干流,60105400,寸滩,1745136000000,4,161.28
0,6140,长江干流,60105400,寸滩,1745139600000,4,161.27
0,6380,长江干流,60105400,寸滩,1745150400000,5,161.25
0,6480,长江干流,60105400,寸滩,1745161200000,5,161.28
0,6620,长江干流,60105400,寸滩,1745172000000,5,161.33
0,6650,长江干流,60105400,寸滩,1745179200000,5,161.37
0,6650,长江干流,60105400,寸滩,1745182800000,5,161.4
0,6630,长江干流,60105400,寸滩,1745190000000,5,161.44
0,6580,长江干流,60105400,寸滩,1745193600000,6,161.44
0,6530,长江干流,60105400,寸滩,1745200800000,5,161.47
0,6490,长江干流,60105400,寸滩,1745204400000,4,161.46
0,6450,长江干流,60105400,寸滩,1745208000000,6,161.46
0,6430,长江干流,60105400,寸滩,1745211600000,6,161.46
0,6420,长江干流,60105400,寸滩,1745215200000,4,161.45
0,6430,长江干流,60105400,寸滩,1745218800000,6,161.45
0,6410,长江干流,60105400,寸滩,1745222400000,4,161.43
0,6410,长江干流,60105400,寸滩,1745226000000,4,161.41
0,6430,长江干流,60105400,寸滩,1745229600000,5,161.42
0,6410,长江干流,60105400,寸滩,1745233200000,4,161.41
0,6450,长江干流,60105400,寸滩,1745236800000,4,161.4
0,6460,长江干流,60105400,寸滩,1745240400000,6,161.4
0,6480,长江干流,60105400,寸滩,1745244000000,5,161.42
0,6490,长江干流,60105400,寸滩,1745247600000,4,161.4
0,6500,长江干流,60105400,寸滩,1745251200000,5,161.42
0,6590,长江干流,60105400,寸滩,1745254800000,5,161.43
0,6630,长江干流,60105400,寸滩,1745258400000,5,161.45
0,6670,长江干流,60105400,寸滩,1745262000000,5,161.46
0,6670,长江干流,60105400,寸滩,1745265600000,6,161.46
0,6670,长江干流,60105400,寸滩,1745269200000,5,161.47
0,6620,长江干流,60105400,寸滩,1745272800000,6,161.47
0,6570,长江干流,60105400,寸滩,1745276400000,5,161.48
0,6500,长江干流,60105400,寸滩,1745280000000,5,161.49
0,6330,长江干流,60105400,寸滩,1745287200000,4,161.49
0,6250,长江干流,60105400,寸滩,1745290800000,6,161.49
0,6180,长江干流,60105400,寸滩,1745294400000,5,161.5
0,6150,长江干流,60105400,寸滩,1745298000000,4,161.48
0,6110,长江干流,60105400,寸滩,1745301600000,4,161.46
0,6070,长江干流,60105400,寸滩,1745305200000,4,161.44
0,6050,长江干流,60105400,寸滩,1745308800000,6,161.44
0,6040,长江干流,60105400,寸滩,1745312400000,4,161.41
0,6120,长江干流,60105400,寸滩,1745319600000,4,161.37
0,6170,长江干流,60105400,寸滩,1745323200000,4,161.35
0,6220,长江干流,60105400,寸滩,1745326800000,4,161.33
0,6250,长江干流,60105400,寸滩,1745330400000,4,161.32
0,6310,长江干流,60105400,寸滩,1745334000000,4,161.31
0,6390,长江干流,60105400,寸滩,1745337600000,6,161.31
0,6440,长江干流,60105400,寸滩,1745341200000,6,161.31
0,6500,长江干流,60105400,寸滩,1745344800000,5,161.33
0,6520,长江干流,60105400,寸滩,1745348400000,6,161.33
0,6540,长江干流,60105400,寸滩,1745352000000,5,161.35
0,6560,长江干流,60105400,寸滩,1745355600000,5,161.37
0,6540,长江干流,60105400,寸滩,1745359200000,5,161.39
0,6510,长江干流,60105400,寸滩,1745362800000,5,161.43
0,6500,长江干流,60105400,寸滩,1745366400000,5,161.44
0,6340,长江干流,60105400,寸滩,1745373600000,5,161.47
0,6270,长江干流,60105400,寸滩,1745377200000,5,161.48
0,6190,长江干流,60105400,寸滩,1745380800000,5,161.49
0,6160,长江干流,60105400,寸滩,1745384400000,6,161.49
0,6120,长江干流,60105400,寸滩,1745388000000,6,161.49
0,6120,长江干流,60105400,寸滩,1745391600000,6,161.49
0,6100,长江干流,60105400,寸滩,1745395200000,4,161.48
0,6120,长江干流,60105400,寸滩,1745398800000,6,161.48
0,6140,长江干流,60105400,寸滩,1745402400000,4,161.44
0,6140,长江干流,60105400,寸滩,1745406000000,4,161.43
0,6170,长江干流,60105400,寸滩,1745409600000,6,161.43
0,6240,长江干流,60105400,寸滩,1745416800000,4,161.4
0,6260,长江干流,60105400,寸滩,1745420400000,6,161.4
0,6280,长江干流,60105400,寸滩,1745424000000,6,161.4
0,6320,长江干流,60105400,寸滩,1745427600000,5,161.41
0,6340,长江干流,60105400,寸滩,1745431200000,6,161.41
0,6340,长江干流,60105400,寸滩,1745434800000,5,161.43
0,6320,长江干流,60105400,寸滩,1745438400000,5,161.46
0,6310,长江干流,60105400,寸滩,1745442000000,6,161.46
0,6260,长江干流,60105400,寸滩,1745445600000,6,161.46
0,6190,长江干流,60105400,寸滩,1745449200000,5,161.47
0,6100,长江干流,60105400,寸滩,1745452800000,6,161.47
0,5810,长江干流,60105400,寸滩,1745463600000,4,161.46
0,5740,长江干流,60105400,寸滩,1745467200000,6,161.46
0,5650,长江干流,60105400,寸滩,1745470800000,4,161.43
0,5600,长江干流,60105400,寸滩,1745474400000,4,161.42
0,5570,长江干流,60105400,寸滩,1745478000000,4,161.39
0,5570,长江干流,60105400,寸滩,1745481600000,4,161.37
0,5600,长江干流,60105400,寸滩,1745485200000,4,161.35
0,5650,长江干流,60105400,寸滩,1745488800000,4,161.31
0,5720,长江干流,60105400,寸滩,1745492400000,4,161.29
0,5810,长江干流,60105400,寸滩,1745496000000,4,161.25
0,5910,长江干流,60105400,寸滩,1745499600000,4,161.24
0,6000,长江干流,60105400,寸滩,1745503200000,4,161.21
0,6100,长江干流,60105400,寸滩,1745506800000,6,161.21
0,6230,长江干流,60105400,寸滩,1745510400000,5,161.22
0,6430,长江干流,60105400,寸滩,1745517600000,5,161.26
0,6530,长江干流,60105400,寸滩,1745521200000,5,161.28
0,6590,长江干流,60105400,寸滩,1745524800000,5,161.32
0,6640,长江干流,60105400,寸滩,1745528400000,5,161.35
0,6660,长江干流,60105400,寸滩,1745532000000,5,161.39
0,6610,长江干流,60105400,寸滩,1745535600000,5,161.42
0,6570,长江干流,60105400,寸滩,1745539200000,5,161.46
0,6450,长江干流,60105400,寸滩,1745546400000,5,161.54
0,6360,长江干流,60105400,寸滩,1745550000000,5,161.58
0,6290,长江干流,60105400,寸滩,1745553600000,5,161.59
0,6220,长江干流,60105400,寸滩,1745557200000,5,161.63
0,6130,长江干流,60105400,寸滩,1745560800000,5,161.64
0,6090,长江干流,60105400,寸滩,1745564400000,4,161.61
0,6040,长江干流,60105400,寸滩,1745568000000,5,161.62
0,6010,长江干流,60105400,寸滩,1745571600000,6,161.62
0,6010,长江干流,60105400,寸滩,1745575200000,6,161.62
0,6020,长江干流,60105400,寸滩,1745578800000,4,161.61
0,6040,长江干流,60105400,寸滩,1745582400000,4,161.6
0,6070,长江干流,60105400,寸滩,1745586000000,4,161.59
0,6130,长江干流,60105400,寸滩,1745589600000,4,161.57
0,6180,长江干流,60105400,寸滩,1745593200000,4,161.55
0,6220,长江干流,60105400,寸滩,1745596800000,4,161.53
0,6260,长江干流,60105400,寸滩,1745600400000,6,161.53
0,6320,长江干流,60105400,寸滩,1745604000000,5,161.54
0,6350,长江干流,60105400,寸滩,1745607600000,4,161.53
0,6400,长江干流,60105400,寸滩,1745611200000,5,161.54
0,6460,长江干流,60105400,寸滩,1745614800000,6,161.54
0,6440,长江干流,60105400,寸滩,1745618400000,6,161.54
0,6460,长江干流,60105400,寸滩,1745622000000,5,161.55
0,6410,长江干流,60105400,寸滩,1745625600000,5,161.56
0,6330,长江干流,60105400,寸滩,1745632800000,5,161.57
0,6310,长江干流,60105400,寸滩,1745636400000,5,161.59
0,6280,长江干流,60105400,寸滩,1745640000000,5,161.61
0,6270,长江干流,60105400,寸滩,1745643600000,4,161.6
0,6280,长江干流,60105400,寸滩,1745647200000,5,161.62
0,6290,长江干流,60105400,寸滩,1745650800000,6,161.62
0,6350,长江干流,60105400,寸滩,1745654400000,6,161.62
0,6420,长江干流,60105400,寸滩,1745658000000,4,161.6
0,6510,长江干流,60105400,寸滩,1745661600000,5,161.61
0,6620,长江干流,60105400,寸滩,1745665200000,4,161.6
0,6730,长江干流,60105400,寸滩,1745668800000,5,161.62
0,6860,长江干流,60105400,寸滩,1745672400000,6,161.62
0,6990,长江干流,60105400,寸滩,1745676000000,5,161.64
0,7160,长江干流,60105400,寸滩,1745679600000,5,161.66
0,7380,长江干流,60105400,寸滩,1745683200000,5,161.71
