rvnm,stcd,stnm,tm,wptn,z
0,0,长江干流,60111200,莲花塘,1744099200000,6,20.43
0,0,长江干流,60111200,莲花塘,1744102800000,5,20.44
0,0,长江干流,60111200,莲花塘,1744106400000,6,20.44
0,0,长江干流,60111200,莲花塘,1744110000000,6,20.44
0,0,长江干流,60111200,莲花塘,1744113600000,5,20.45
0,0,长江干流,60111200,莲花塘,1744117200000,6,20.45
0,0,长江干流,60111200,莲花塘,1744120800000,5,20.46
0,0,长江干流,60111200,莲花塘,1744124400000,5,20.47
0,0,长江干流,60111200,莲花塘,1744128000000,5,20.48
0,0,长江干流,60111200,莲花塘,1744131600000,6,20.48
0,0,长江干流,60111200,莲花塘,1744135200000,5,20.49
0,0,长江干流,60111200,莲花塘,1744138800000,5,20.5
0,0,长江干流,60111200,莲花塘,1744142400000,6,20.5
0,0,长江干流,60111200,莲花塘,1744146000000,5,20.51
0,0,长江干流,60111200,莲花塘,1744149600000,5,20.52
0,0,长江干流,60111200,莲花塘,1744153200000,5,20.53
0,0,长江干流,60111200,莲花塘,1744156800000,6,20.53
0,0,长江干流,60111200,莲花塘,1744164000000,5,20.55
0,0,长江干流,60111200,莲花塘,1744167600000,6,20.55
