q,rvnm,stcd,stnm,tm,wptn,z
0,14000,长江干流,60115000,大通,1744110000000,4,4.79
0,14000,长江干流,60115000,大通,1744113600000,0,4.78
0,14000,长江干流,60115000,大通,1744117200000,6,4.77
0,13600,长江干流,60115000,大通,1744120800000,5,4.83
0,13300,长江干流,60115000,大通,1744124400000,5,4.9
0,13000,长江干流,60115000,大通,1744128000000,5,4.95
0,13100,长江干流,60115000,大通,1744131600000,5,4.97
0,13400,长江干流,60115000,大通,1744135200000,4,4.95
0,13500,长江干流,60115000,大通,1744138800000,4,4.93
0,13600,长江干流,60115000,大通,1744142400000,4,4.92
0,13700,长江干流,60115000,大通,1744146000000,4,4.9
0,13700,长江干流,60115000,大通,1744149600000,4,4.88
0,0,长江干流,60115000,大通,1744153200000,4,4.86
0,13800,长江干流,60115000,大通,1744156800000,4,4.84
0,13800,长江干流,60115000,大通,1744164000000,4,4.8
0,13600,长江干流,60115000,大通,1744167600000,5,4.84
0,13300,长江干流,60115000,大通,1744171200000,5,4.89
0,13100,长江干流,60115000,大通,1744174800000,5,4.93
0,13200,长江干流,60115000,大通,1744178400000,4,4.92
0,13300,长江干流,60115000,大通,1744182000000,4,4.91
0,13400,长江干流,60115000,大通,1744185600000,4,4.9
0,13500,长江干流,60115000,大通,1744189200000,4,4.88
0,13500,长江干流,60115000,大通,1744192800000,4,4.87
0,13500,长江干流,60115000,大通,1744196400000,4,4.86
0,13600,长江干流,60115000,大通,1744200000000,4,4.84
0,13700,长江干流,60115000,大通,1744203600000,4,4.8
0,13700,长江干流,60115000,大通,1744207200000,4,4.79
0,13200,长江干流,60115000,大通,1744210800000,5,4.87
0,12700,长江干流,60115000,大通,1744214400000,5,4.95
0,12600,长江干流,60115000,大通,1744218000000,5,4.99
0,12800,长江干流,60115000,大通,1744221600000,4,4.98
0,13100,长江干流,60115000,大通,1744225200000,4,4.95
0,13200,长江干流,60115000,大通,1744228800000,4,4.94
0,13200,长江干流,60115000,大通,1744232400000,4,4.92
0,13400,长江干流,60115000,大通,1744236000000,4,4.9
0,13400,长江干流,60115000,大通,1744239600000,4,4.87
0,13400,长江干流,60115000,大通,1744243200000,4,4.85
0,13500,长江干流,60115000,大通,1744250400000,4,4.79
0,13500,长江干流,60115000,大通,1744254000000,6,4.79
0,13100,长江干流,60115000,大通,1744257600000,5,4.85
0,0,长江干流,60115000,大通,1744261200000,5,4.91
0,12700,长江干流,60115000,大通,1744264800000,5,4.93
0,12900,长江干流,60115000,大通,1744268400000,4,4.92
0,13100,长江干流,60115000,大通,1744272000000,4,4.9
0,13200,长江干流,60115000,大通,1744275600000,4,4.88
0,13300,长江干流,60115000,大通,1744279200000,4,4.86
0,13300,长江干流,60115000,大通,1744282800000,4,4.84
0,13400,长江干流,60115000,大通,1744286400000,4,4.81
0,13400,长江干流,60115000,大通,1744290000000,4,4.79
0,13400,长江干流,60115000,大通,1744293600000,4,4.76
0,13200,长江干流,60115000,大通,1744297200000,5,4.8
0,12500,长江干流,60115000,大通,1744300800000,5,4.92
0,11900,长江干流,60115000,大通,1744304400000,5,5.02
0,12000,长江干流,60115000,大通,1744308000000,5,5.04
0,12500,长江干流,60115000,大通,1744311600000,4,5.01
0,12800,长江干流,60115000,大通,1744315200000,4,4.98
0,12900,长江干流,60115000,大通,1744318800000,4,4.96
0,13000,长江干流,60115000,大通,1744322400000,4,4.93
0,13100,长江干流,60115000,大通,1744326000000,4,4.91
0,13200,长江干流,60115000,大通,1744329600000,4,4.88
0,13400,长江干流,60115000,大通,1744336800000,4,4.83
0,13300,长江干流,60115000,大通,1744340400000,4,4.82
0,12900,长江干流,60115000,大通,1744344000000,5,4.89
0,12300,长江干流,60115000,大通,1744347600000,5,4.98
0,12100,长江干流,60115000,大通,1744351200000,5,5.03
0,12300,长江干流,60115000,大通,1744354800000,6,5.03
