0,9270,长江干流,60108300,沙市,1744113600000,5,30.93
0,9230,长江干流,60108300,沙市,1744117200000,6,30.93
0,9180,长江干流,60108300,沙市,1744120800000,6,30.93
0,9190,长江干流,60108300,沙市,1744124400000,5,30.94
0,9230,长江干流,60108300,沙市,1744128000000,5,30.95
0,9280,长江干流,60108300,沙市,1744131600000,5,30.96
0,9280,长江干流,60108300,沙市,1744135200000,5,30.98
0,9330,长江干流,60108300,沙市,1744138800000,5,31
0,9390,长江干流,60108300,沙市,1744142400000,5,31.03
0,9430,长江干流,60108300,沙市,1744146000000,5,31.05
0,9480,长江干流,60108300,沙市,1744149600000,5,31.07
0,9540,长江干流,60108300,沙市,1744153200000,5,31.1
0,9560,长江干流,60108300,沙市,1744156800000,5,31.12
0,9660,长江干流,60108300,沙市,1744164000000,5,31.16
0,9640,长江干流,60108300,沙市,1744167600000,5,31.18
0,9670,长江干流,60108300,沙市,1744171200000,5,31.2
0,9710,长江干流,60108300,沙市,1744174800000,5,31.22
0,9740,长江干流,60108300,沙市,1744178400000,5,31.24
0,9780,长江干流,60108300,沙市,1744182000000,5,31.25
0,9780,长江干流,60108300,沙市,1744185600000,5,31.27
0,9760,长江干流,60108300,沙市,1744189200000,6,31.27
0,9770,长江干流,60108300,沙市,1744192800000,5,31.28
0,9690,长江干流,60108300,沙市,1744196400000,4,31.27
0,9610,长江干流,60108300,沙市,1744200000000,4,31.26
0,9560,长江干流,60108300,沙市,1744203600000,4,31.25
0,9510,长江干流,60108300,沙市,1744207200000,4,31.24
0,9450,长江干流,60108300,沙市,1744210800000,4,31.23
0,9480,长江干流,60108300,沙市,1744214400000,4,31.22
0,9480,长江干流,60108300,沙市,1744218000000,5,31.23
0,9480,长江干流,60108300,沙市,1744221600000,6,31.23
0,9580,长江干流,60108300,沙市,1744225200000,5,31.25
0,9590,长江干流,60108300,沙市,1744228800000,5,31.27
0,9640,长江干流,60108300,沙市,1744232400000,5,31.28
0,9660,长江干流,60108300,沙市,1744236000000,5,31.3
0,9730,长江干流,60108300,沙市,1744243200000,5,31.33
0,9830,长江干流,60108300,沙市,1744246800000,5,31.35
0,9850,长江干流,60108300,沙市,1744254000000,6,31.37
0,9900,长江干流,60108300,沙市,1744257600000,5,31.38
0,9880,长江干流,60108300,沙市,1744261200000,5,31.4
0,9930,长江干流,60108300,沙市,1744264800000,6,31.4
0,9900,长江干流,60108300,沙市,1744268400000,5,31.41
0,9930,长江干流,60108300,沙市,1744272000000,5,31.42
0,9900,长江干流,60108300,沙市,1744275600000,6,31.42
0,9840,长江干流,60108300,沙市,1744279200000,4,31.41
0,9790,长江干流,60108300,沙市,1744282800000,4,31.4
0,9690,长江干流,60108300,沙市,1744286400000,4,31.38
0,9610,长江干流,60108300,沙市,1744290000000,4,31.36
0,9610,长江干流,60108300,沙市,1744293600000,4,31.35
0,9560,长江干流,60108300,沙市,1744297200000,4,31.34
0,9560,长江干流,60108300,沙市,1744300800000,4,31.33
0,9530,长江干流,60108300,沙市,1744304400000,4,31.32
0,9600,长江干流,60108300,沙市,1744308000000,5,31.33
0,9630,长江干流,60108300,沙市,1744311600000,5,31.34
0,9690,长江干流,60108300,沙市,1744315200000,5,31.35
0,9760,长江干流,60108300,沙市,1744318800000,5,31.37
0,9780,长江干流,60108300,沙市,1744322400000,5,31.38
0,9850,长江干流,60108300,沙市,1744326000000,5,31.4
0,9900,长江干流,60108300,沙市,1744329600000,5,31.41
0,9970,长江干流,60108300,沙市,1744336800000,5,31.44
0,9980,长江干流,60108300,沙市,1744340400000,5,31.46
0,9980,长江干流,60108300,沙市,1744344000000,5,31.47
0,10000,长江干流,60108300,沙市,1744347600000,5,31.49
0,10100,长江干流,60108300,沙市,1744351200000,5,31.51
0,10100,长江干流,60108300,沙市,1744354800000,6,31.51
0,10300,长江干流,60108300,沙市,1744358400000,5,31.53
0,10200,长江干流,60108300,沙市,1744362000000,4,31.52
0,10200,长江干流,60108300,沙市,1744365600000,6,31.52
0,10100,长江干流,60108300,沙市,1744369200000,4,31.5
0,10000,长江干流,60108300,沙市,1744372800000,4,31.49
0,9980,长江干流,60108300,沙市,1744376400000,4,31.47
0,9940,长江干流,60108300,沙市,1744380000000,4,31.45
0,10000,长江干流,60108300,沙市,1744401600000,5,31.47
0,10100,长江干流,60108300,沙市,1744405200000,5,31.48
0,10100,长江干流,60108300,沙市,1744408800000,5,31.49
0,10200,长江干流,60108300,沙市,1744412400000,5,31.5
0,10300,长江干流,60108300,沙市,1744416000000,4,31.49
0,10300,长江干流,60108300,沙市,1744423200000,5,31.53
0,10300,长江干流,60108300,沙市,1744426800000,5,31.54
0,10300,长江干流,60108300,沙市,1744430400000,5,31.55
0,10300,长江干流,60108300,沙市,1744434000000,4,31.54
0,10300,长江干流,60108300,沙市,1744437600000,5,31.57
0,10400,长江干流,60108300,沙市,1744441200000,5,31.59
0,10300,长江干流,60108300,沙市,1744444800000,6,31.59
0,10300,长江干流,60108300,沙市,1744448400000,5,31.6
0,10300,长江干流,60108300,沙市,1744452000000,4,31.58
0,10200,长江干流,60108300,沙市,1744455600000,4,31.56
0,10100,长江干流,60108300,沙市,1744459200000,4,31.54
0,9960,长江干流,60108300,沙市,1744462800000,4,31.52
0,9930,长江干流,60108300,沙市,1744466400000,4,31.5
0,9860,长江干流,60108300,沙市,1744470000000,4,31.48
0,9870,长江干流,60108300,沙市,1744473600000,4,31.47
0,9850,长江干流,60108300,沙市,1744477200000,4,31.46
0,9890,长江干流,60108300,沙市,1744480800000,6,31.46
0,9940,长江干流,60108300,沙市,1744484400000,6,31.46
0,9920,长江干流,60108300,沙市,1744488000000,6,31.46
0,9970,长江干流,60108300,沙市,1744491600000,5,31.47
0,10000,长江干流,60108300,沙市,1744495200000,5,31.48
0,10000,长江干流,60108300,沙市,1744498800000,6,31.48
0,10100,长江干流,60108300,沙市,1744506000000,5,31.5
0,10100,长江干流,60108300,沙市,1744516800000,4,31.51
0,10100,长江干流,60108300,沙市,1744520400000,5,31.52
0,10100,长江干流,60108300,沙市,1744524000000,5,31.53
0,10100,长江干流,60108300,沙市,1744527600000,6,31.53
0,10100,长江干流,60108300,沙市,1744531200000,6,31.53
0,10100,长江干流,60108300,沙市,1744534800000,4,31.52
0,10000,长江干流,60108300,沙市,1744538400000,4,31.51
0,10100,长江干流,60108300,沙市,1744542000000,6,31.51
0,9940,长江干流,60108300,沙市,1744545600000,4,31.49
0,9930,长江干流,60108300,沙市,1744549200000,4,31.48
0,9860,长江干流,60108300,沙市,1744552800000,4,31.47
0,9870,长江干流,60108300,沙市,1744556400000,4,31.45
0,9840,长江干流,60108300,沙市,1744560000000,6,31.45
0,9870,长江干流,60108300,沙市,1744563600000,6,31.45
0,9920,长江干流,60108300,沙市,1744567200000,5,31.46
0,9970,长江干流,60108300,沙市,1744570800000,6,31.46
0,10000,长江干流,60108300,沙市,1744574400000,5,31.48
0,10100,长江干流,60108300,沙市,1744578000000,5,31.49
0,10100,长江干流,60108300,沙市,1744581600000,6,31.49
0,10100,长江干流,60108300,沙市,1744585200000,5,31.51
0,10200,长江干流,60108300,沙市,1744588800000,5,31.52
0,10200,长江干流,60108300,沙市,1744596000000,5,31.54
0,10200,长江干流,60108300,沙市,1744599600000,5,31.55
0,10200,长江干流,60108300,沙市,1744603200000,6,31.55
0,10200,长江干流,60108300,沙市,1744606800000,5,31.56
0,10200,长江干流,60108300,沙市,1744610400000,4,31.55
0,10200,长江干流,60108300,沙市,1744614000000,6,31.55
0,10100,长江干流,60108300,沙市,1744617600000,4,31.54
0,10100,长江干流,60108300,沙市,1744621200000,4,31.53
0,10000,长江干流,60108300,沙市,1744624800000,6,31.53
0,9910,长江干流,60108300,沙市,1744628400000,4,31.49
0,9880,长江干流,60108300,沙市,1744632000000,4,31.48
0,9780,长江干流,60108300,沙市,1744635600000,4,31.46
0,9730,长江干流,60108300,沙市,1744639200000,4,31.42
0,9680,长江干流,60108300,沙市,1744642800000,4,31.4
0,9640,长江干流,60108300,沙市,1744646400000,4,31.39
0,9630,长江干流,60108300,沙市,1744650000000,4,31.37
0,9620,长江干流,60108300,沙市,1744653600000,4,31.36
0,9670,长江干流,60108300,沙市,1744657200000,6,31.36
0,9650,长江干流,60108300,沙市,1744660800000,6,31.36
0,9650,长江干流,60108300,沙市,1744664400000,4,31.35
0,9660,长江干流,60108300,沙市,1744668000000,4,31.34
0,9620,长江干流,60108300,沙市,1744671600000,4,31.33
0,9560,长江干流,60108300,沙市,1744675200000,4,31.31
0,9460,长江干流,60108300,沙市,1744682400000,4,31.29
0,9420,长江干流,60108300,沙市,1744686000000,4,31.26
0,9340,长江干流,60108300,沙市,1744689600000,4,31.23
0,9270,长江干流,60108300,沙市,1744693200000,4,31.21
0,9200,长江干流,60108300,沙市,1744696800000,4,31.17
0,9180,长江干流,60108300,沙市,1744700400000,4,31.15
0,9080,长江干流,60108300,沙市,1744704000000,4,31.11
0,9050,长江干流,60108300,沙市,1744707600000,4,31.09
0,8990,长江干流,60108300,沙市,1744711200000,4,31.06
0,8930,长江干流,60108300,沙市,1744714800000,4,31.02
0,8880,长江干流,60108300,沙市,1744718400000,4,30.98
0,8810,长江干流,60108300,沙市,1744722000000,4,30.96
0,8790,长江干流,60108300,沙市,1744725600000,4,30.93
0,8720,长江干流,60108300,沙市,1744729200000,4,30.9
0,8690,长江干流,60108300,沙市,1744732800000,4,30.89
0,8650,长江干流,60108300,沙市,1744736400000,4,30.86
0,8660,长江干流,60108300,沙市,1744740000000,4,30.85
0,8680,长江干流,60108300,沙市,1744743600000,4,30.84
0,8670,长江干流,60108300,沙市,1744747200000,4,30.82
0,8620,长江干流,60108300,沙市,1744750800000,4,30.8
0,8630,长江干流,60108300,沙市,1744754400000,4,30.78
0,8500,长江干流,60108300,沙市,1744758000000,4,30.75
0,8470,长江干流,60108300,沙市,1744761600000,4,30.73
0,8390,长江干流,60108300,沙市,1744768800000,4,30.67
0,8330,长江干流,60108300,沙市,1744772400000,4,30.64
0,8290,长江干流,60108300,沙市,1744776000000,4,30.62
0,8240,长江干流,60108300,沙市,1744779600000,4,30.59
0,8140,长江干流,60108300,沙市,1744783200000,4,30.55
0,8100,长江干流,60108300,沙市,1744786800000,4,30.53
0,8040,长江干流,60108300,沙市,1744790400000,4,30.5
0,8030,长江干流,60108300,沙市,1744794000000,4,30.47
0,8000,长江干流,60108300,沙市,1744797600000,4,30.43
0,7660,长江干流,60108300,沙市,1744848000000,4,30.15
0,7590,长江干流,60108300,沙市,1744855200000,4,30.12
0,7560,长江干流,60108300,沙市,1744858800000,4,30.1
0,7530,长江干流,60108300,沙市,1744866000000,4,30.06
0,7460,长江干流,60108300,沙市,1744869600000,4,30.03
0,7460,长江干流,60108300,沙市,1744873200000,4,30.02
0,7430,长江干流,60108300,沙市,1744876800000,4,30
0,7420,长江干流,60108300,沙市,1744880400000,4,29.98
0,7400,长江干流,60108300,沙市,1744884000000,4,29.97
0,7400,长江干流,60108300,沙市,1744887600000,4,29.95
0,7350,长江干流,60108300,沙市,1744891200000,4,29.93
0,7390,长江干流,60108300,沙市,1744894800000,6,29.93
0,7380,长江干流,60108300,沙市,1744898400000,4,29.92
0,7370,长江干流,60108300,沙市,1744902000000,4,29.91
0,7400,长江干流,60108300,沙市,1744905600000,6,29.91
0,7390,长江干流,60108300,沙市,1744909200000,4,29.89
0,7450,长江干流,60108300,沙市,1744912800000,5,29.91
0,7520,长江干流,60108300,沙市,1744916400000,5,29.93
0,7570,长江干流,60108300,沙市,1744920000000,6,29.93
0,7590,长江干流,60108300,沙市,1744923600000,6,29.93
0,7590,长江干流,60108300,沙市,1744927200000,5,29.95
0,7610,长江干流,60108300,沙市,1744930800000,6,29.95
0,7620,长江干流,60108300,沙市,1744934400000,6,29.95
0,7540,长江干流,60108300,沙市,1744941600000,4,29.93
0,7540,长江干流,60108300,沙市,1744945200000,6,29.93
0,7480,长江干流,60108300,沙市,1744948800000,4,29.91
0,7460,长江干流,60108300,沙市,1744952400000,6,29.91
0,7440,长江干流,60108300,沙市,1744956000000,4,29.9
0,7410,长江干流,60108300,沙市,1744959600000,4,29.88
0,7380,长江干流,60108300,沙市,1744963200000,4,29.87
0,7390,长江干流,60108300,沙市,1744966800000,6,29.87
0,7370,长江干流,60108300,沙市,1744970400000,4,29.85
0,7370,长江干流,60108300,沙市,1744974000000,6,29.85
0,7370,长江干流,60108300,沙市,1744977600000,4,29.83
0,7290,长江干流,60108300,沙市,1744981200000,4,29.82
0,7330,长江干流,60108300,沙市,1744984800000,4,29.81
0,7370,长江干流,60108300,沙市,1744988400000,6,29.81
0,7370,长江干流,60108300,沙市,1744992000000,6,29.81
0,7380,长江干流,60108300,沙市,1744995600000,5,29.82
0,7470,长江干流,60108300,沙市,1744999200000,5,29.84
0,7510,长江干流,60108300,沙市,1745002800000,5,29.85
0,7550,长江干流,60108300,沙市,1745006400000,5,29.86
0,7560,长江干流,60108300,沙市,1745010000000,5,29.87
0,7600,长江干流,60108300,沙市,1745013600000,5,29.88
0,7680,长江干流,60108300,沙市,1745017200000,5,29.92
0,7710,长江干流,60108300,沙市,1745020800000,5,29.93
0,7730,长江干流,60108300,沙市,1745028000000,6,29.94
0,7680,长江干流,60108300,沙市,1745031600000,6,29.94
0,7710,长江干流,60108300,沙市,1745035200000,5,29.95
0,7670,长江干流,60108300,沙市,1745038800000,4,29.94
0,7660,长江干流,60108300,沙市,1745042400000,6,29.94
0,7690,长江干流,60108300,沙市,1745046000000,6,29.94
0,7650,长江干流,60108300,沙市,1745049600000,6,29.94
0,7670,长江干流,60108300,沙市,1745053200000,6,29.94
0,7670,长江干流,60108300,沙市,1745056800000,5,29.95
0,7660,长江干流,60108300,沙市,1745060400000,4,29.94
0,7670,长江干流,60108300,沙市,1745064000000,6,29.94
0,7690,长江干流,60108300,沙市,1745067600000,5,29.95
0,7630,长江干流,60108300,沙市,1745071200000,6,29.95
0,7700,长江干流,60108300,沙市,1745074800000,6,29.95
0,7660,长江干流,60108300,沙市,1745078400000,4,29.94
0,7670,长江干流,60108300,沙市,1745082000000,5,29.95
0,7650,长江干流,60108300,沙市,1745085600000,4,29.94
0,7660,长江干流,60108300,沙市,1745089200000,5,29.95
0,7660,长江干流,60108300,沙市,1745092800000,4,29.94
0,7630,长江干流,60108300,沙市,1745096400000,6,29.94
0,7580,长江干流,60108300,沙市,1745100000000,4,29.93
0,7650,长江干流,60108300,沙市,1745103600000,6,29.93
0,7620,长江干流,60108300,沙市,1745107200000,6,29.93
0,7610,长江干流,60108300,沙市,1745114400000,6,29.92
0,7570,长江干流,60108300,沙市,1745118000000,4,29.91
0,7540,长江干流,60108300,沙市,1745121600000,4,29.9
0,7550,长江干流,60108300,沙市,1745125200000,6,29.9
0,7490,长江干流,60108300,沙市,1745128800000,4,29.89
0,7490,长江干流,60108300,沙市,1745132400000,4,29.88
0,7490,长江干流,60108300,沙市,1745136000000,6,29.88
0,7520,长江干流,60108300,沙市,1745139600000,5,29.91
0,7430,长江干流,60108300,沙市,1745143200000,4,29.87
0,7400,长江干流,60108300,沙市,1745146800000,4,29.85
0,7380,长江干流,60108300,沙市,1745150400000,4,29.83
0,7360,长江干流,60108300,沙市,1745154000000,4,29.82
0,7340,长江干流,60108300,沙市,1745157600000,4,29.81
0,7350,长江干流,60108300,沙市,1745161200000,4,29.8
0,7350,长江干流,60108300,沙市,1745164800000,6,29.8
0,7350,长江干流,60108300,沙市,1745168400000,4,29.79
0,7350,长江干流,60108300,沙市,1745172000000,6,29.79
0,7370,长江干流,60108300,沙市,1745175600000,6,29.79
0,7380,长江干流,60108300,沙市,1745179200000,6,29.79
0,7410,长江干流,60108300,沙市,1745182800000,5,29.8
0,7450,长江干流,60108300,沙市,1745186400000,5,29.81
0,7450,长江干流,60108300,沙市,1745190000000,6,29.81
0,7510,长江干流,60108300,沙市,1745193600000,5,29.82
0,7510,长江干流,60108300,沙市,1745200800000,4,29.84
0,7490,长江干流,60108300,沙市,1745204400000,6,29.84
0,7520,长江干流,60108300,沙市,1745208000000,5,29.85
0,7480,长江干流,60108300,沙市,1745211600000,4,29.84
0,7480,长江干流,60108300,沙市,1745215200000,5,29.85
0,7450,长江干流,60108300,沙市,1745218800000,4,29.84
0,7470,长江干流,60108300,沙市,1745222400000,6,29.84
0,7480,长江干流,60108300,沙市,1745226000000,6,29.84
0,7480,长江干流,60108300,沙市,1745229600000,6,29.84
0,7420,长江干流,60108300,沙市,1745233200000,4,29.82
0,7440,长江干流,60108300,沙市,1745236800000,5,29.83
0,7410,长江干流,60108300,沙市,1745240400000,4,29.81
0,7420,长江干流,60108300,沙市,1745244000000,4,29.8
0,7360,长江干流,60108300,沙市,1745247600000,4,29.79
0,7390,长江干流,60108300,沙市,1745251200000,4,29.78
0,7360,长江干流,60108300,沙市,1745254800000,6,29.78
0,7430,长江干流,60108300,沙市,1745258400000,5,29.79
0,7400,长江干流,60108300,沙市,1745262000000,5,29.8
0,7420,长江干流,60108300,沙市,1745265600000,5,29.81
0,7480,长江干流,60108300,沙市,1745269200000,6,29.81
0,7490,长江干流,60108300,沙市,1745272800000,5,29.82
0,7530,长江干流,60108300,沙市,1745276400000,5,29.83
0,7530,长江干流,60108300,沙市,1745280000000,5,29.84
0,7510,长江干流,60108300,沙市,1745287200000,6,29.85
0,7520,长江干流,60108300,沙市,1745290800000,6,29.85
0,7530,长江干流,60108300,沙市,1745294400000,6,29.85
0,7520,长江干流,60108300,沙市,1745298000000,4,29.84
0,7480,长江干流,60108300,沙市,1745301600000,6,29.84
0,7480,长江干流,60108300,沙市,1745305200000,6,29.84
0,7470,长江干流,60108300,沙市,1745308800000,6,29.84
0,7470,长江干流,60108300,沙市,1745312400000,6,29.84
0,7470,长江干流,60108300,沙市,1745316000000,6,29.84
0,7440,长江干流,60108300,沙市,1745319600000,4,29.83
0,7440,长江干流,60108300,沙市,1745323200000,6,29.83
0,7440,长江干流,60108300,沙市,1745326800000,4,29.82
0,7430,长江干流,60108300,沙市,1745330400000,6,29.82
0,7450,长江干流,60108300,沙市,1745334000000,5,29.83
0,7430,长江干流,60108300,沙市,1745337600000,4,29.82
0,7450,长江干流,60108300,沙市,1745341200000,6,29.82
0,7450,长江干流,60108300,沙市,1745344800000,6,29.82
0,7470,长江干流,60108300,沙市,1745348400000,5,29.83
0,7520,长江干流,60108300,沙市,1745366400000,6,29.85
0,7510,长江干流,60108300,沙市,1745373600000,6,29.86
0,7510,长江干流,60108300,沙市,1745377200000,6,29.86
0,7480,长江干流,60108300,沙市,1745380800000,6,29.86
0,7490,长江干流,60108300,沙市,1745384400000,4,29.85
0,7470,长江干流,60108300,沙市,1745388000000,6,29.85
0,7480,长江干流,60108300,沙市,1745391600000,5,29.86
0,7480,长江干流,60108300,沙市,1745395200000,6,29.86
0,7470,长江干流,60108300,沙市,1745398800000,6,29.86
0,7470,长江干流,60108300,沙市,1745402400000,4,29.85
0,7420,长江干流,60108300,沙市,1745406000000,4,29.84
0,7410,长江干流,60108300,沙市,1745409600000,6,29.84
0,7350,长江干流,60108300,沙市,1745420400000,4,29.8
0,7340,长江干流,60108300,沙市,1745431200000,6,29.79
0,7360,长江干流,60108300,沙市,1745442000000,5,29.8
0,7340,长江干流,60108300,沙市,1745449200000,4,29.79
0,7340,长江干流,60108300,沙市,1745452800000,6,29.79
0,7270,长江干流,60108300,沙市,1745463600000,4,29.77
0,7260,长江干流,60108300,沙市,1745467200000,6,29.77
0,7240,长江干流,60108300,沙市,1745470800000,4,29.76
0,7230,长江干流,60108300,沙市,1745474400000,4,29.75
0,7200,长江干流,60108300,沙市,1745478000000,4,29.74
0,7190,长江干流,60108300,沙市,1745485200000,4,29.73
0,7180,长江干流,60108300,沙市,1745488800000,6,29.73
0,7170,长江干流,60108300,沙市,1745492400000,4,29.72
0,7140,长江干流,60108300,沙市,1745496000000,4,29.71
0,7100,长江干流,60108300,沙市,1745499600000,4,29.69
0,7110,长江干流,60108300,沙市,1745503200000,6,29.69
0,7080,长江干流,60108300,沙市,1745506800000,4,29.68
0,7120,长江干流,60108300,沙市,1745510400000,6,29.68
0,7140,长江干流,60108300,沙市,1745514000000,4,29.67
0,7150,长江干流,60108300,沙市,1745517600000,5,29.68
0,7210,长江干流,60108300,沙市,1745521200000,5,29.7
0,7230,长江干流,60108300,沙市,1745524800000,6,29.7
0,7300,长江干流,60108300,沙市,1745528400000,5,29.73
0,7360,长江干流,60108300,沙市,1745532000000,5,29.74
0,7370,长江干流,60108300,沙市,1745535600000,5,29.76
0,7400,长江干流,60108300,沙市,1745539200000,5,29.77
0,7440,长江干流,60108300,沙市,1745546400000,6,29.79
0,7410,长江干流,60108300,沙市,1745550000000,5,29.8
0,7410,长江干流,60108300,沙市,1745553600000,5,29.81
0,7410,长江干流,60108300,沙市,1745557200000,6,29.81
0,7410,长江干流,60108300,沙市,1745560800000,5,29.82
0,7410,长江干流,60108300,沙市,1745564400000,6,29.82
0,7420,长江干流,60108300,沙市,1745568000000,4,29.81
0,7400,长江干流,60108300,沙市,1745571600000,5,29.83
