q,rvnm,stcd,stnm,tm,wptn,z
1450,汉江,61804110,皇庄,1774972800000,5,40.840
1470,汉江,61804110,皇庄,1774976400000,5,40.870
1500,汉江,61804110,皇庄,1774980000000,5,40.900
1510,汉江,61804110,皇庄,1774983600000,5,40.920
1520,汉江,61804110,皇庄,1774987200000,5,40.930
1520,汉江,61804110,皇庄,1774990800000,6,40.930
1520,汉江,61804110,皇庄,1774994400000,6,40.930
1530,汉江,61804110,皇庄,1774998000000,5,40.940
1600,汉江,61804110,皇庄,1775008800000,5,41.030
1710,汉江,61804110,皇庄,1775019600000,5,41.170
1720,汉江,61804110,皇庄,1775023200000,5,41.190
1610,汉江,61804110,皇庄,1775030400000,4,41.050
1530,汉江,61804110,皇庄,1775034000000,4,40.950
1460,汉江,61804110,皇庄,1775037600000,4,40.860
1420,汉江,61804110,皇庄,1775041200000,4,40.800
1380,汉江,61804110,皇庄,1775044800000,4,40.750
1330,汉江,61804110,皇庄,1775052000000,4,40.690
1310,汉江,61804110,皇庄,1775055600000,4,40.660
1280,汉江,61804110,皇庄,1775059200000,4,40.630
1270,汉江,61804110,皇庄,1775062800000,4,40.610
1250,汉江,61804110,皇庄,1775066400000,4,40.590
1240,汉江,61804110,皇庄,1775070000000,4,40.570
1220,汉江,61804110,皇庄,1775073600000,4,40.550
1210,汉江,61804110,皇庄,1775077200000,4,40.540
1210,汉江,61804110,皇庄,1775080800000,4,40.530
1200,汉江,61804110,皇庄,1775084400000,4,40.520
1190,汉江,61804110,皇庄,1775088000000,4,40.510
1170,汉江,61804110,皇庄,1775098800000,6,40.490
1170,汉江,61804110,皇庄,1775106000000,4,40.480
1170,汉江,61804110,皇庄,1775109600000,6,40.480
1160,汉江,61804110,皇庄,1775113200000,4,40.470
1160,汉江,61804110,皇庄,1775116800000,6,40.470
1170,汉江,61804110,皇庄,1775120400000,5,40.480
1160,汉江,61804110,皇庄,1775124000000,4,40.470
1250,汉江,61804110,皇庄,1775127600000,5,40.590
1320,汉江,61804110,皇庄,1775131200000,5,40.670
1400,汉江,61804110,皇庄,1775138400000,5,40.780
1420,汉江,61804110,皇庄,1775142000000,5,40.810
1460,汉江,61804110,皇庄,1775145600000,5,40.850
1480,汉江,61804110,皇庄,1775149200000,5,40.880
1500,汉江,61804110,皇庄,1775152800000,5,40.900
1510,汉江,61804110,皇庄,1775156400000,5,40.920
1520,汉江,61804110,皇庄,1775160000000,5,40.930
1530,汉江,61804110,皇庄,1775163600000,5,40.950
1540,汉江,61804110,皇庄,1775167200000,5,40.960
1550,汉江,61804110,皇庄,1775170800000,5,40.970
1570,汉江,61804110,皇庄,1775185200000,6,41.000
1580,汉江,61804110,皇庄,1775196000000,5,41.010
1590,汉江,61804110,皇庄,1775199600000,5,41.020
1590,汉江,61804110,皇庄,1775203200000,6,41.020
1590,汉江,61804110,皇庄,1775206800000,6,41.020
1600,汉江,61804110,皇庄,1775210400000,5,41.030
1600,汉江,61804110,皇庄,1775214000000,6,41.030
1600,汉江,61804110,皇庄,1775217600000,6,41.030
1600,汉江,61804110,皇庄,1775221200000,6,41.030
1600,汉江,61804110,皇庄,1775224800000,5,41.040
1600,汉江,61804110,皇庄,1775228400000,6,41.040
1600,汉江,61804110,皇庄,1775232000000,6,41.040
1600,汉江,61804110,皇庄,1775235600000,6,41.040
1610,汉江,61804110,皇庄,1775239200000,5,41.050
1600,汉江,61804110,皇庄,1775242800000,4,41.040
1600,汉江,61804110,皇庄,1775246400000,6,41.040
1600,汉江,61804110,皇庄,1775250000000,6,41.040
1600,汉江,61804110,皇庄,1775253600000,6,41.040
1610,汉江,61804110,皇庄,1775257200000,5,41.050
1610,汉江,61804110,皇庄,1775264400000,5,41.050
1420,汉江,61804110,皇庄,1775275200000,6,41.030
1420,汉江,61804110,皇庄,1775278800000,6,41.030
1420,汉江,61804110,皇庄,1775282400000,4,41.020
1420,汉江,61804110,皇庄,1775286000000,6,41.020
1420,汉江,61804110,皇庄,1775289600000,5,41.030
1420,汉江,61804110,皇庄,1775293200000,6,41.030
1420,汉江,61804110,皇庄,1775296800000,4,41.020
1420,汉江,61804110,皇庄,1775300400000,6,41.020
1430,汉江,61804110,皇庄,1775307600000,5,41.040
1450,汉江,61804110,皇庄,1775311200000,5,41.060
1460,汉江,61804110,皇庄,1775314800000,5,41.070
1460,汉江,61804110,皇庄,1775318400000,5,41.080
1400,汉江,61804110,皇庄,1775322000000,4,41.000
1350,汉江,61804110,皇庄,1775325600000,4,40.920
1310,汉江,61804110,皇庄,1775329200000,4,40.860
1270,汉江,61804110,皇庄,1775332800000,4,40.800
1250,汉江,61804110,皇庄,1775336400000,4,40.770
1220,汉江,61804110,皇庄,1775340000000,4,40.720
1200,汉江,61804110,皇庄,1775343600000,4,40.690
1180,汉江,61804110,皇庄,1775347200000,4,40.660
1290,汉江,61804110,皇庄,1775361600000,5,40.830
1330,汉江,61804110,皇庄,1775365200000,5,40.880
1350,汉江,61804110,皇庄,1775368800000,5,40.920
1370,汉江,61804110,皇庄,1775372400000,5,40.950
1390,汉江,61804110,皇庄,1775376000000,5,40.980
1400,汉江,61804110,皇庄,1775379600000,5,40.990
1400,汉江,61804110,皇庄,1775383200000,5,41.000
1410,汉江,61804110,皇庄,1775386800000,5,41.010
1420,汉江,61804110,皇庄,1775390400000,5,41.020
