q,rvnm,stcd,stnm,tm,wptn,z
525,清江,61004810,高坝洲,1774972800000,6,40.580
528,清江,61004810,高坝洲,1774976400000,5,40.590
519,清江,61004810,高坝洲,1774980000000,4,40.560
525,清江,61004810,高坝洲,1774983600000,5,40.580
525,清江,61004810,高坝洲,1774987200000,6,40.580
528,清江,61004810,高坝洲,1774990800000,5,40.590
525,清江,61004810,高坝洲,1774994400000,4,40.580
522,清江,61004810,高坝洲,1774998000000,4,40.570
223,清江,61004810,高坝洲,1775008800000,4,39.330
247,清江,61004810,高坝洲,1775019600000,5,39.440
124,清江,61004810,高坝洲,1775023200000,4,38.850
39.9,清江,61004810,高坝洲,1775030400000,4,38.450
232,清江,61004810,高坝洲,1775034000000,5,39.370
429,清江,61004810,高坝洲,1775037600000,5,40.210
519,清江,61004810,高坝洲,1775041200000,5,40.560
531,清江,61004810,高坝洲,1775044800000,5,40.600
528,清江,61004810,高坝洲,1775052000000,4,40.590
531,清江,61004810,高坝洲,1775055600000,5,40.600
534,清江,61004810,高坝洲,1775059200000,5,40.610
531,清江,61004810,高坝洲,1775062800000,4,40.600
358,清江,61004810,高坝洲,1775066400000,4,39.920
145,清江,61004810,高坝洲,1775070000000,4,38.950
57.4,清江,61004810,高坝洲,1775073600000,4,38.530
48.7,清江,61004810,高坝洲,1775077200000,4,38.490
48.7,清江,61004810,高坝洲,1775080800000,6,38.490
136,清江,61004810,高坝洲,1775084400000,5,38.910
370,清江,61004810,高坝洲,1775088000000,5,39.970
528,清江,61004810,高坝洲,1775098800000,5,40.590
525,清江,61004810,高坝洲,1775106000000,4,40.580
531,清江,61004810,高坝洲,1775109600000,5,40.600
528,清江,61004810,高坝洲,1775113200000,4,40.590
525,清江,61004810,高坝洲,1775116800000,4,40.580
531,清江,61004810,高坝洲,1775120400000,5,40.600
528,清江,61004810,高坝洲,1775124000000,4,40.590
528,清江,61004810,高坝洲,1775127600000,6,40.590
531,清江,61004810,高坝洲,1775131200000,5,40.600
525,清江,61004810,高坝洲,1775138400000,4,40.580
528,清江,61004810,高坝洲,1775142000000,5,40.590
525,清江,61004810,高坝洲,1775145600000,4,40.580
531,清江,61004810,高坝洲,1775149200000,5,40.600
528,清江,61004810,高坝洲,1775152800000,4,40.590
531,清江,61004810,高坝洲,1775156400000,5,40.600
531,清江,61004810,高坝洲,1775160000000,6,40.600
525,清江,61004810,高坝洲,1775163600000,4,40.580
525,清江,61004810,高坝洲,1775167200000,6,40.580
519,清江,61004810,高坝洲,1775170800000,4,40.560
294,清江,61004810,高坝洲,1775185200000,4,39.650
50.9,清江,61004810,高坝洲,1775196000000,4,38.500
44.3,清江,61004810,高坝洲,1775199600000,4,38.470
208,清江,61004810,高坝洲,1775203200000,5,39.260
399,清江,61004810,高坝洲,1775206800000,5,40.090
519,清江,61004810,高坝洲,1775210400000,5,40.560
522,清江,61004810,高坝洲,1775214000000,5,40.570
525,清江,61004810,高坝洲,1775217600000,5,40.580
528,清江,61004810,高坝洲,1775221200000,5,40.590
525,清江,61004810,高坝洲,1775224800000,4,40.580
525,清江,61004810,高坝洲,1775228400000,6,40.580
525,清江,61004810,高坝洲,1775232000000,6,40.580
525,清江,61004810,高坝洲,1775235600000,6,40.580
525,清江,61004810,高坝洲,1775239200000,6,40.580
528,清江,61004810,高坝洲,1775242800000,5,40.590
519,清江,61004810,高坝洲,1775246400000,4,40.560
525,清江,61004810,高坝洲,1775250000000,5,40.580
522,清江,61004810,高坝洲,1775253600000,4,40.570
525,清江,61004810,高坝洲,1775257200000,5,40.580
169,清江,61004810,高坝洲,1775264400000,4,39.070
53.1,清江,61004810,高坝洲,1775275200000,4,38.510
42.1,清江,61004810,高坝洲,1775278800000,4,38.460
42.1,清江,61004810,高坝洲,1775282400000,6,38.460
35.5,清江,61004810,高坝洲,1775286000000,4,38.430
33.2,清江,61004810,高坝洲,1775289600000,4,38.420
31,清江,61004810,高坝洲,1775293200000,4,38.410
136,清江,61004810,高坝洲,1775296800000,5,38.910
404,清江,61004810,高坝洲,1775300400000,5,40.110
787,清江,61004810,高坝洲,1775307600000,5,41.280
791,清江,61004810,高坝洲,1775311200000,5,41.290
791,清江,61004810,高坝洲,1775314800000,6,41.290
795,清江,61004810,高坝洲,1775318400000,5,41.300
799,清江,61004810,高坝洲,1775322000000,5,41.310
606,清江,61004810,高坝洲,1775325600000,4,40.820
537,清江,61004810,高坝洲,1775329200000,4,40.620
525,清江,61004810,高坝洲,1775332800000,4,40.580
522,清江,61004810,高坝洲,1775336400000,4,40.570
522,清江,61004810,高坝洲,1775340000000,6,40.570
525,清江,61004810,高坝洲,1775343600000,5,40.580
449,清江,61004810,高坝洲,1775347200000,4,40.290
50.9,清江,61004810,高坝洲,1775361600000,4,38.500
42.1,清江,61004810,高坝洲,1775365200000,4,38.460
39.9,清江,61004810,高坝洲,1775368800000,4,38.450
33.2,清江,61004810,高坝洲,1775372400000,4,38.420
33.2,清江,61004810,高坝洲,1775376000000,6,38.420
35.5,清江,61004810,高坝洲,1775379600000,5,38.430
132,清江,61004810,高坝洲,1775383200000,5,38.890
404,清江,61004810,高坝洲,1775386800000,5,40.110
648,清江,61004810,高坝洲,1775390400000,5,40.930
778,清江,61004810,高坝洲,1775394000000,5,41.260
778,清江,61004810,高坝洲,1775397600000,6,41.260
803,清江,61004810,高坝洲,1775401200000,5,41.320
795,清江,61004810,高坝洲,1775404800000,4,41.300
795,清江,61004810,高坝洲,1775408400000,6,41.300
595,清江,61004810,高坝洲,1775412000000,4,40.790
540,清江,61004810,高坝洲,1775415600000,4,40.630
525,清江,61004810,高坝洲,1775419200000,4,40.580
522,清江,61004810,高坝洲,1775422800000,4,40.570
528,清江,61004810,高坝洲,1775426400000,5,40.590
525,清江,61004810,高坝洲,1775430000000,4,40.580
449,清江,61004810,高坝洲,1775433600000,4,40.290
78.2,清江,61004810,高坝洲,1775448000000,4,38.630
