q,rvnm,stcd,stnm,tm,wptn,z
11700,洞庭湖湖口,61512000,七里山,1774972800000,6,24.630
11700,洞庭湖湖口,61512000,七里山,1774976400000,6,24.630
11700,洞庭湖湖口,61512000,七里山,1774980000000,6,24.630
11700,洞庭湖湖口,61512000,七里山,1774983600000,6,24.630
11700,洞庭湖湖口,61512000,七里山,1774987200000,6,24.630
11700,洞庭湖湖口,61512000,七里山,1774990800000,6,24.630
11700,洞庭湖湖口,61512000,七里山,1774994400000,6,24.630
11700,洞庭湖湖口,61512000,七里山,1774998000000,6,24.630
11700,洞庭湖湖口,61512000,七里山,1775005200000,6,24.630
11800,洞庭湖湖口,61512000,七里山,1775016000000,5,24.650
11800,洞庭湖湖口,61512000,七里山,1775023200000,6,24.650
11800,洞庭湖湖口,61512000,七里山,1775026800000,6,24.650
11800,洞庭湖湖口,61512000,七里山,1775030400000,5,24.660
11800,洞庭湖湖口,61512000,七里山,1775034000000,5,24.670
11800,洞庭湖湖口,61512000,七里山,1775037600000,6,24.670
11800,洞庭湖湖口,61512000,七里山,1775041200000,6,24.670
11800,洞庭湖湖口,61512000,七里山,1775044800000,5,24.680
11800,洞庭湖湖口,61512000,七里山,1775052000000,6,24.680
11800,洞庭湖湖口,61512000,七里山,1775055600000,6,24.680
11800,洞庭湖湖口,61512000,七里山,1775059200000,6,24.680
11800,洞庭湖湖口,61512000,七里山,1775062800000,6,24.680
11800,洞庭湖湖口,61512000,七里山,1775066400000,5,24.700
11800,洞庭湖湖口,61512000,七里山,1775070000000,6,24.700
11800,洞庭湖湖口,61512000,七里山,1775073600000,6,24.700
11800,洞庭湖湖口,61512000,七里山,1775077200000,6,24.700
11800,洞庭湖湖口,61512000,七里山,1775080800000,5,24.710
11800,洞庭湖湖口,61512000,七里山,1775084400000,6,24.710
11800,洞庭湖湖口,61512000,七里山,1775098800000,6,24.730
11800,洞庭湖湖口,61512000,七里山,1775106000000,6,24.740
11800,洞庭湖湖口,61512000,七里山,1775109600000,6,24.740
11600,洞庭湖湖口,61512000,七里山,1775113200000,5,24.750
11600,洞庭湖湖口,61512000,七里山,1775116800000,6,24.750
11600,洞庭湖湖口,61512000,七里山,1775120400000,5,24.760
11600,洞庭湖湖口,61512000,七里山,1775124000000,6,24.760
11600,洞庭湖湖口,61512000,七里山,1775127600000,6,24.760
11600,洞庭湖湖口,61512000,七里山,1775134800000,6,24.760
11600,洞庭湖湖口,61512000,七里山,1775138400000,6,24.760
11600,洞庭湖湖口,61512000,七里山,1775142000000,5,24.770
11600,洞庭湖湖口,61512000,七里山,1775145600000,6,24.770
11600,洞庭湖湖口,61512000,七里山,1775149200000,6,24.770
11600,洞庭湖湖口,61512000,七里山,1775152800000,5,24.780
11600,洞庭湖湖口,61512000,七里山,1775156400000,6,24.780
11600,洞庭湖湖口,61512000,七里山,1775160000000,6,24.780
11600,洞庭湖湖口,61512000,七里山,1775163600000,5,24.790
11600,洞庭湖湖口,61512000,七里山,1775167200000,6,24.790
11600,洞庭湖湖口,61512000,七里山,1775170800000,6,24.790
11700,洞庭湖湖口,61512000,七里山,1775178000000,5,24.800
11700,洞庭湖湖口,61512000,七里山,1775188800000,6,24.810
11700,洞庭湖湖口,61512000,七里山,1775192400000,5,24.820
11700,洞庭湖湖口,61512000,七里山,1775196000000,5,24.830
11700,洞庭湖湖口,61512000,七里山,1775199600000,5,24.840
11700,洞庭湖湖口,61512000,七里山,1775203200000,5,24.850
11700,洞庭湖湖口,61512000,七里山,1775206800000,6,24.850
11700,洞庭湖湖口,61512000,七里山,1775210400000,5,24.860
11700,洞庭湖湖口,61512000,七里山,1775214000000,6,24.860
11700,洞庭湖湖口,61512000,七里山,1775217600000,5,24.870
11700,洞庭湖湖口,61512000,七里山,1775221200000,5,24.880
11700,洞庭湖湖口,61512000,七里山,1775224800000,5,24.890
11800,洞庭湖湖口,61512000,七里山,1775228400000,5,24.910
11800,洞庭湖湖口,61512000,七里山,1775232000000,5,24.920
11800,洞庭湖湖口,61512000,七里山,1775235600000,5,24.930
11800,洞庭湖湖口,61512000,七里山,1775239200000,5,24.950
11800,洞庭湖湖口,61512000,七里山,1775242800000,5,24.970
